user_id,follower_id,followed_at
5Lj3UWG5hsjRoP5wgd2sUw,gIl0TtlJ5uIoHc_cYhgJGA,2020-02-24
5Lj3UWG5hsjRoP5wgd2sUw,EIj7osC_bYTkv4eyHHuvNQ,2020-02-24
5Lj3UWG5hsjRoP5wgd2sUw,Jp7tn6TCgbavnwPVL7umSA,2020-02-24
Lz61A2WgtUsVDVCt_qf3NA,57G3aUJt1oQSfDu3yifiAg,2020-03-11
Lz61A2WgtUsVDVCt_qf3NA,WKIW7tWyMq7_XN0V2ouo0A,2020-03-11
xSLtf2Yb82AxJ0fcmPEiFQ,Ryxj0u0AW3mRsRypdYli2A,2020-02-08
IGdu8HcfHhG-z-jhkm5BEA,_iGWMhas4a3B52uUUTsXEg,2020-01-07
MHZfWyjJlbnUsO9QyttGSA,Z6cXtlkz3tUOe68D9caBag,2020-02-27
gHpovLqV8B4FR01YAGIJFg,Ye49MTAumfiVNnsGr3j0MA,2020-03-15
1XJ9xgkp-O9WpCmxmQoL8A,-vYcDfEpxLkLDZfy5U_9Uw,2020-02-11
G-pqIgoDnCNYrroPy50u2Q,QReQ-aRG74zCGNWjJCuUdA,2020-01-13
aX4dpm_oHm6FpWPaJEdjvw,JZy_Nns1ntB7k1FdFhBPqw,2020-01-31
aX4dpm_oHm6FpWPaJEdjvw,BBZBCHiW1wfBrA2BwaSiZA,2020-01-31
6axzu5SPPuGkJUSCYtMdwQ,7qO5K6xaAalfEKCtmcQX7A,2020-03-17
OvGckJ-WJ5OmnrWnOqD_kA,IP-uZHV8UTT_Mj2vEWKfGg,2020-03-02
ym1LNVoCyKK6kyhnAIvMPw,ISy_HlWjaxFwFaWB9ylRgg,2020-03-05
C0bRk25NJR5BPkmxCk_SlQ,6P0XO8LvsnjyVSu1zH4XJA,2020-03-01
z7b1pSOZfy1PoLKcQDILpQ,2XcgUf-R1-0OAmgak0mvsg,2020-02-15
Gzrv5VBrXBAE8MYKJ3ys0Q,eHmYVpd4-kvq1cuI8-l-7w,2020-04-07
pKgmYYcRHy35LnnWKDSZ0g,eHr5O8vDJJpXt5YzpKRxiQ,2020-01-22
pKgmYYcRHy35LnnWKDSZ0g,wpx3-YkUFxUxUfA_pirWTA,2020-01-22
L0cAQ4ihEXvpmzT2ibE6sQ,yTcLNsAh8B_Q9gJuLhryjQ,2020-01-31
OFwRJLOiGECWguJ8Lzry-g,oCK7h6J7Vy_MbsVfPlaG1w,2020-02-02
