user_id,follower_id,followed_at
FyxbmMCxe0jjs-xydhZFng,P6rZbkKMboybHRmwKCIImg,2020-01-25
yMrX6a49RladyUDvLsNapg,8GFBTeCtMekSkveNIIKHGg,2020-01-04
vn2KwtMOuEQwKPAAY9KuFA,t1NmJ-g09NijXqycgF-evA,2020-04-06
gK5o2-ZKDgOj5gaCW2TNSw,MpiVWeCeMiIxf7oOtHmP7g,2020-02-03
gK5o2-ZKDgOj5gaCW2TNSw,Atkw1FSk1lNhcg8vfhP5Wg,2020-02-03
gK5o2-ZKDgOj5gaCW2TNSw,b3A2LIiY8aesMRlWts-J4Q,2020-02-03
ft00GxGPq31DLTHIvxykig,ETGRhvDSYHw-hoz2nA_ewQ,2020-04-07
mO2A3V0e85phtqO4VNwIFw,XUkunR32w3WHB1PI9QukEw,2020-02-15
PcgnJ3Ygs8ESMNwGvW7LEQ,aO_gRTqZUk6CZTdbUuy22w,2020-04-06
PcgnJ3Ygs8ESMNwGvW7LEQ,Yjer78RnYr7OCzirgdcOaw,2020-04-06
zZrb6PhlsLD3L5WcZ-c0Tg,ftzUQTU0i6jbN7zhvb8bnw,2020-01-10
kyEEIm6xYg3_uWankB8fkg,M2tOlaRjBXSnybVYdPokYg,2020-03-27
kyEEIm6xYg3_uWankB8fkg,0JmWIoGcCJCEYle3vHPQNg,2020-03-27
3DAsk2r_OM6tov94A-GvRg,vHJc9ighS6uREo4C9WfKyw,2020-03-30
gIi8QdTq8Kh2z5v-0LLCOw,D3ceQMLM6TmoLgnbb2Lgiw,2020-03-01
64U6sEy1Pbro0JEbZYo0AQ,qgbbuhfSkH5_Tna5t9tE-A,2020-01-07
64U6sEy1Pbro0JEbZYo0AQ,j322ToCGO1bJ3XLQNF2EGw,2020-01-07
64U6sEy1Pbro0JEbZYo0AQ,lvbw_1GslvPPsRarMxT74A,2020-01-07
9UFN2mOTX1JZP2PNQP3GUQ,07zgPowZ9npflBPiBf7otg,2020-03-17
Ijgkv4_Egtn9gpo99RA2mw,PLY-EGWq8K1GBODGkRC18g,2020-04-09
Ijgkv4_Egtn9gpo99RA2mw,wfPyOZxVv73CU7yxG4GHXA,2020-04-09
Ijgkv4_Egtn9gpo99RA2mw,Pbht7-gdD8blb0PId0nycA,2020-04-09
QWLFtMdJg3KDROi276szYQ,CMDgtZAtPPwdMFurkcmTVg,2020-03-14
QWLFtMdJg3KDROi276szYQ,GvVCGbwihc-pm8J5vO06rg,2020-03-14
uPz1E1Pnedsl6EeTyElR5A,U1YcfM1N5FZhxHe0ltvQaQ,2020-01-09
W_Rslro-7kRSGTcofKcwog,Xorep_PXj9XQH3UVquaZAA,2020-02-24
3mhdWROwjuXm5RlH-VuwHg,TB_Ov1q6L_v8GjOmqm8MeA,2020-01-08
3mhdWROwjuXm5RlH-VuwHg,Rjd9Td7yYOqu0A1e2KDAyA,2020-01-08
0VLC_3b7FSy5kUi6fBA2wQ,vQ-nnK58XH96PdLAQCSOsg,2020-01-22
RiW5gqBzM97uSqhQA0p0Ow,vW1kHIcXk8ZWIlkXj9qKIg,2020-03-09
RiW5gqBzM97uSqhQA0p0Ow,58yXn5Y4409kc9q88YwU6w,2020-03-09
RiW5gqBzM97uSqhQA0p0Ow,otNaOCdxQDZUEUxON_XTaw,2020-03-09
Y9FEll-FLoeTTRKxs8145Q,-UPUYET3Pwm99zq-uHl7gg,2020-02-11
Y9FEll-FLoeTTRKxs8145Q,fMU09_lFjFvy5mTb-bqouA,2020-02-11
msKQEUpAxSIdxPX2crzZsA,oK-2d4EPGhm59XoLpD4BfA,2020-03-29
plb334To9f7CwAUPEvN4Ag,f2J3JZ_t0eakZirG3m2iVQ,2020-03-07
6PsJmT1dEW8uXgqQkwWMXw,1hJb5SNGCPU_E4vTV2EEnw,2020-01-04
6PsJmT1dEW8uXgqQkwWMXw,v1mpQpIa3DB3MVV7Ogb0nw,2020-01-04
LC4GjQszYNpFcAeGG7TKFQ,bPfGU0g3Rvq-ZLNZvMlvpw,2020-02-06
2CI383aE_Re3lhyoNM3YNw,KGuqerdeNhxzXZEyBaqqSw,2020-02-28
ONQhvkryJEaeLDZ8uBq2VQ,2ky6A9YKsyLs2saA3gjTIA,2020-01-02
L1VgK7UPNcgkEEE1i6p3_g,yy36bNfhK_V09tTwjpYeQg,2020-02-09
3YFHWu61MBhov98bcMuGhw,Rjd9Td7yYOqu0A1e2KDAyA,2020-04-05
3YFHWu61MBhov98bcMuGhw,mAdW-3kA3R8tTxpjsJ7xbw,2020-04-05
IXB3VNujSPRoxbRGpeN3iw,c_1j2RMp_2jnWOEjlP9twQ,2020-02-27
vdBM0KXlwFfY7yD-lIOO6Q,2vVjPVcMfCPkpRrRNX-_SQ,2020-02-27
ZTkuKoOt2vp584A-8hDvBA,3UXXvi4021V_ckejIQf9Jg,2020-01-29
wjLaHU0GUcZypD8Xfur3dQ,1yEGaYQ1x4qDN8hDZ59Tkw,2020-01-06
wjLaHU0GUcZypD8Xfur3dQ,ckYAvtgGOEffLwoZagQLoQ,2020-01-06
ftk886078mGVj8C7kVQZRg,xvs-5NT7SPs1fl5df9kXVg,2020-02-09
ftk886078mGVj8C7kVQZRg,6neXMCt9GMr0-FAWxfltzQ,2020-02-09
fz71rtHUaEfFgJ48VWBsOA,VLTFnO8yplHwm25JbbFoVw,2020-04-07
fG8hJ0tlpE5jRvDaNHBPog,z8geJOxieeYWHkPAc3OnyQ,2020-04-08
yaSbFeaQr-8NCeyIk_mH7A,ZIn4yqAHj8LSMUEB-sfTrA,2020-01-31
yaSbFeaQr-8NCeyIk_mH7A,rnwYCuSrTUzESuWKeIM87Q,2020-01-31
vWZbYMFteqB85HlMCA5GMw,OzZeM4MYr61_VX6kdQbNXA,2020-01-21
BpY7ak0CsbJd2ZzGAO9BFA,blLIdEfDrVlB6wpimYQjWw,2020-03-16
BpY7ak0CsbJd2ZzGAO9BFA,BHX7MmvTyUuXllHZ3nHWIA,2020-03-16
BpY7ak0CsbJd2ZzGAO9BFA,FS85Pxap1mwdOQoJThRG-g,2020-03-16
GzCYPFBMk_j4LzmJpnVzQA,UCpnsaHoIjJsa7VVT9wx7Q,2020-01-02
GzCYPFBMk_j4LzmJpnVzQA,3YRIaEjOPoBEz4xoXaJ1jQ,2020-01-02
GzCYPFBMk_j4LzmJpnVzQA,ZZ4NCgSIj9ShYIgXVEdq1Q,2020-01-02
Z4gOjvXRYzB1svBOnWoG7Q,B2F7f8NdlBUESv8cskE-jw,2020-02-13
tBVYHoEqckS7IGvoej4piA,CMfVbfewtNPZR3FLaIzYCA,2020-01-27
-w7QQFJwQ4CEJQ1IraaOrA,uAcGyx2lsGa_I8wCHFPj2Q,2020-01-17
-w7QQFJwQ4CEJQ1IraaOrA,2ZcBs85BebtEmpLmotz0Lw,2020-01-17
-w7QQFJwQ4CEJQ1IraaOrA,0n6HB9ZqsQ4BtVtyoSC2Xg,2020-01-17
wSufVW03qQTQr1kSZ5pdFA,K73tPv89_EWRs_oo8HBn7Q,2020-01-04
wSufVW03qQTQr1kSZ5pdFA,Szg--2wonu3BEdIav_vbCw,2020-01-04
L8uTsKW08avT83Q9A8y3vQ,-xDW3gYiYaoeVASXywTPgw,2020-02-28
L8uTsKW08avT83Q9A8y3vQ,HSI0WC07l-3lzx3roYFmRw,2020-02-28
hT-TdtoJO7sG7ig419pN_g,mS2kJSTbArVV9RtaKtbbxA,2020-01-18
hT-TdtoJO7sG7ig419pN_g,IpafmWw1bHPmUv6qpMN4_w,2020-01-18
ySILjXfmNnbcMZjaWXYBkA,CcFE5f6hslVPkR_oe03OrQ,2020-01-01
1SuCCeXumx9nb4Ntc63QEg,5NOeIfb04LeA7Vk_bR9rzg,2020-01-02
