user_id,follower_id,followed_at
JJ-aSuM4pCFPdkfoZ34q0Q,HVUAmApa0fCbHHVJ0ALshw,2020-02-25
fV8Yr0c5tFQTQ2SRRJHXHw,x0hBZsmBTYxhjjx0MShz1A,2020-04-03
fV8Yr0c5tFQTQ2SRRJHXHw,aHKuHxlRDouNwq_PDQPIAA,2020-04-03
aw973Pm1nrTbRjP4zY9B9g,Cit5yho-DqotA0BnXHErTQ,2020-03-01
aw973Pm1nrTbRjP4zY9B9g,bm2DqfP4P454FjEtCbZdkQ,2020-03-01
2PMqgo9c88_xeLDWcGgLeQ,ypYEK8nw6N71jVrQBv09Ag,2020-02-13
kFxLgZ0ikDeoHvFSLXRzfw,XzzqUtjzFiRtumbX6-pN8w,2020-02-10
kFxLgZ0ikDeoHvFSLXRzfw,MjbpqMVrv-HEyhvrn7-qRA,2020-02-10
iWMxMUWNXfdvVl9oXSaltA,WKIW7tWyMq7_XN0V2ouo0A,2020-01-06
wm97KC6G0resSDXTmNIMKw,j7W6t1Bjb3H1vCTtk3wiCA,2020-02-01
wm97KC6G0resSDXTmNIMKw,Tnl7W-J1JvlU1sDA3C5M3g,2020-02-01
wm97KC6G0resSDXTmNIMKw,deL6e_z9xqZTIODKqnvRXQ,2020-02-01
i6ZqOMutYUO4M0NqfmzjIQ,ETGRhvDSYHw-hoz2nA_ewQ,2020-03-10
i6ZqOMutYUO4M0NqfmzjIQ,zZnh4myKaEpEUvVhnQpADQ,2020-03-10
i5jSTSpXJtvM-ExWRttglw,aLvxbF2DueKFOqul9eVWCw,2020-04-04
i5jSTSpXJtvM-ExWRttglw,JesJ-LaNfr3pKhL7gWhDrw,2020-04-04
i5jSTSpXJtvM-ExWRttglw,0HxInQ94hVHVlO1FGPWctA,2020-04-04
i5jSTSpXJtvM-ExWRttglw,GlxJs5r01_yqIgb4CYtiog,2020-04-04
KCZCC20st28BXTwHr9JU7g,AWds-yeOWt0MTG9gEZf0Gw,2020-01-15
KCZCC20st28BXTwHr9JU7g,QElggMsNJd-2PRgayPqmJA,2020-01-15
x0fJ6FjaZhtTQe6_UlTumQ,NF8vOuzX9JmOdsF2jMjgtg,2020-03-09
7l5o6GVCJn1C9Egrs86RTQ,KFBWAZCPEr1PixNdWJiuEQ,2020-02-04
cR7ieGIx16UKyymlz1gs0Q,YM3amfkcgKsYVlYGYBYO6A,2020-01-02
XisOUf5glI24Hpp2yeaA3g,7mWnNVk2n99JxkvV3PW0nA,2020-02-05
XisOUf5glI24Hpp2yeaA3g,7vTfFLJa3TIdaqsvxjeCMA,2020-02-05
XisOUf5glI24Hpp2yeaA3g,pEUccJ6MxdaXPdnFfWT3dQ,2020-02-05
dQ5yKW2B1M-EvS1BqKfxWg,WKIW7tWyMq7_XN0V2ouo0A,2020-02-03
hu-zRvfB81eM-Js5DRGDxg,I6KS4gibf9Xtjd1UlrY9fg,2020-01-18
