user_id,follower_id,followed_at
ajGI56Du2k-7gjZd2iazhg,asrM__Phunmo9MZvoIhb9g,2020-02-17
ajGI56Du2k-7gjZd2iazhg,FqwcXEnZ_36jfUULZVEk_A,2020-02-17
ajGI56Du2k-7gjZd2iazhg,YORJi2JtQg5Mo4nmKOXzag,2020-02-17
ajGI56Du2k-7gjZd2iazhg,cK6b_XSDvzocZ4aqW02CJw,2020-02-17
XldVMNlrDQ5zLW8zbDbwfQ,pm7K54T6OmsDHREtiVBWGQ,2020-04-01
XldVMNlrDQ5zLW8zbDbwfQ,D43OWyfzIQjL8feJpYh2SQ,2020-04-01
seMXAo8SfIe-cslG2F0KGQ,OHVhLKw_uIE7saIt_S-udw,2020-01-20
QqJfOzA07J5BgWHvZMAcZA,0bQdh3MkOJiU05YteGzb-Q,2020-02-22
Id2jZ8kNlD7PxcEXzWBieA,8bQZ5-DLQJ-iDVWfihY4wQ,2020-03-19
Xed0Ea8d4-zbhcbgbzcNgw,NknWFPAxaGxx_OJIEYVXWA,2020-01-18
Xed0Ea8d4-zbhcbgbzcNgw,mEpo1yX4EYmoPQC-9H_l5A,2020-01-18
Xed0Ea8d4-zbhcbgbzcNgw,41HLwXnR0Lm3NUp01cIOQg,2020-01-18
tm1rf3ZYweZ_UMMDNKEyog,A3eAIFfkvfudRM9QeEaIJw,2020-02-28
tm1rf3ZYweZ_UMMDNKEyog,NfU0zDaTMEQ4-X9dbQWd9A,2020-02-28
sC3m-AfF1Gv_pMGB1c0_EA,DNmeLov3wXNxlxjN5feBoQ,2020-01-01
sC3m-AfF1Gv_pMGB1c0_EA,3JFU6YNR2id4IJfDnK0FAg,2020-01-01
kQiC3RcKthjCp1nZdR_oJQ,ACDAdKCrSY-BrFSCztV9ag,2020-01-31
bdk9e7P_I7DGwoi5qca6LA,kU4MQxzjzT1vVTZqMTWmXg,2020-02-24
iHPpDceuYrvYcteHp9z8NA,AD-yvlsJWSTTuaw5PcYvjA,2020-02-26
33ZJhmEFCP_8JRJsFyGmVQ,yC3Waz1X7KKST7hemdYmgw,2020-03-24
