user_id,follower_id,followed_at
c661TS217GGteoMm5wtjyA,8Yjfa87nmAfYIAntepm0UA,2020-04-07
qD0N8M_HapzcFlbgY9mfnA,kJKeFBpyE7TgmZvsqbwi3A,2020-02-23
qD0N8M_HapzcFlbgY9mfnA,KpemjVQoQDUaH6iBmGsDFg,2020-02-23
tghKGzEfzGDWCauZz-7zTg,SbPBw3tjB4n54du0buzKZw,2020-03-29
tghKGzEfzGDWCauZz-7zTg,JSObKmOOAT0xlAkdmaKIiw,2020-03-29
8_vw3sr_T6YpJ5PVflM5hg,zd9i0xFcST-bDE-L6HzwWg,2020-01-29
OtAVENW66CjpxLN2jRvhpw,j_vNeRzW-kTcYQayrleqKA,2020-01-08
0djHp4qjnteoC9v8h4RLWA,-g7k2md_E-lBAT_Wld9Anw,2020-02-01
dcbnrO7I6qMtHrH0HXdF-Q,9qzllzNbQZcok-NbvqfL3g,2020-03-19
r_C3R9MMm0b_5DCE6LXsyw,lCAwfWY4DSpRir1NQgfbHg,2020-03-09
r_C3R9MMm0b_5DCE6LXsyw,TlblmFiGEW0xyjpl9gFhGQ,2020-03-09
r_C3R9MMm0b_5DCE6LXsyw,83MW_YRHVkzW6WmRp78b8g,2020-03-09
ryBmNcK6FeKSRNJKLahyIA,EuGkxiM0fgk6eQ7NzpNjKw,2020-04-08
3QlXu7O2bQ1AeAAi8k2reA,-IHHZ9UtUV6j0H48JFje7w,2020-02-20
Rgpxl8b2F1W5JaMfEPw5uA,jfUTkA8sIhiw5ahn9-9HPg,2020-04-05
Rgpxl8b2F1W5JaMfEPw5uA,r7GHYNcXMwCxd5SIHNBsAQ,2020-04-05
pSOce8kKSX67peH9iR9JSw,qQEo5sTM0GgKpUE8Jask1g,2020-03-18
oOd8endrPlQIPW9A6suNAA,hTjUo_DmadNEHfCVHJ-R6Q,2020-01-30
w-v4uVnKM7gOeJDXL9AAfw,kWHdZ12AbhAnr_DstdXqQA,2020-03-01
kF-MRdTPnc09uCWsHuCoSw,KoiwhtkxTS5Iu9MC2v5dVA,2020-02-18
v3gM3BEoKSMnOj09oWvPaA,ryZYa2v5Df0CTjUlqW-cnA,2020-03-19
WJnsvupUhprpSMKyWJjPeg,kv5HybfmOFwwih6Fy_0o_Q,2020-02-06
WJnsvupUhprpSMKyWJjPeg,9Zefyup0glv2MiNrQ6rPag,2020-02-06
EiVs90-w1_6RR-OWYB4rwg,nabJKapjKahYfTtnBDG6JQ,2020-03-20
EiVs90-w1_6RR-OWYB4rwg,eyHW_diFXlqqL9EMu4LeHg,2020-03-20
MIi_l01hzsNn_qyGXPfw3g,0wU1W3M_GcckHGVgyozbVg,2020-03-20
h9Zj3fy-gv3ikGNzlqFxqQ,gqtvog_ir_nrC_UsQl6w_g,2020-01-16
h9Zj3fy-gv3ikGNzlqFxqQ,cgytTpQYX9F7Y7k_-AuONg,2020-01-16
SO78YFzsKbao9xYY4B09wQ,URPjW8ckLuLDLR02uuLpTg,2020-01-02
flCqd_90FIgXy_DVMMtTYw,dYEHTYJeDJ4v8AUiExaVsw,2020-03-29
3tI-GEYX8ERpe8PaajHbwA,8kNqS_u4dXrRBJqyasEYyg,2020-01-02
