user_id,follower_id,followed_at
Cp_qn6A48_Qt5VCIwZ3KCw,GqGjf1o1_wBUGrcKF0nRtA,2020-02-07
P3sGGCBWdGlgkEu82MXOhw,SAC9IW6InrQHdUrroXWxpA,2020-03-10
P3sGGCBWdGlgkEu82MXOhw,dobwUcYUESqWWTzgobfINw,2020-03-10
P3sGGCBWdGlgkEu82MXOhw,Ritx0fV0kg8Y86keCU3Glw,2020-03-10
NbhmPMB_nizKO3Gv64rnxQ,fRo9qnPLmSQIJO7PSoOpsg,2020-01-23
1jfaMVx7tnO7NqDvTMWr2g,d2reBsGEM0DNtsqfGQ3tqA,2020-02-08
L0ugez6syxp0MBYWIM40zg,aI3t1Tn8OCt8YfCZiRkYWA,2020-01-23
L0ugez6syxp0MBYWIM40zg,zQuAiAZ5SPqPPr9ZWNzUgg,2020-01-23
ZCcvafhFmOhLnqQA9tRrqA,pvih1uYgkGPMxxyV4IBHbQ,2020-01-17
ZCcvafhFmOhLnqQA9tRrqA,CVXX2MOvMbbmhHLqvDH8AA,2020-01-17
MrVIC7K1NdM4r_sPfu9GcQ,_LWZyyuvNhw_PuI0T103IQ,2020-03-23
R6POnhbJODfvUfh668b8zA,le7Bo2Zu7BTlOy3wVexTAg,2020-03-19
ZljWvUQaWDkKIwbY2IDdFQ,5I0fzE-RBMeguG5kSLcvAA,2020-03-09
v77uLgjJABAcf0ma7-Qecg,S_OvkI9yTY94zJtFaYyQ4g,2020-01-24
x57jjECwojrSyzkhG6cWGg,v4CHQNTTsRC8vV337by-4Q,2020-01-27
x57jjECwojrSyzkhG6cWGg,8okY0B6u18sC2Q64CiNquA,2020-01-27
F32cYpHFejz5MfskaACcsw,OcAtjmmWYMdg-TaU_1nyjw,2020-01-28
eJUHkC9gbR81QAxRB7EggA,EjCZuTFV95hckNVCaLlZSw,2020-02-10
N5GpAiZyBokMm4m9osNHNA,OmGXB3hRl2odZqeMs9ACUQ,2020-03-18
N5GpAiZyBokMm4m9osNHNA,iT6W71SEHXtzy3rXT6G3Lg,2020-03-18
hf7v1UGyg5vJzXCqeJ1CtQ,VwUC3OWbCk2VQlJ-poqSQg,2020-03-27
i3YlCab0lSENjFSe_kNcWw,ZuWAof5l6yKeft-F1QCWSQ,2020-03-23
cx0OPRSgExlBi5ZAwAO7dA,kXwDkqmUfnDNePu8zfvxXA,2020-03-30
x2LxK-UxTz1-ql2-MR7qeA,tNn7QP0cC-64w1LZAvMNCQ,2020-01-17
yyram6WFKLrMNpzy35XhbA,U3F1B_CSpgR3LQRZqXaV8Q,2020-02-01
EApzjWbLY-s0VKh5BwcR6Q,xmRB2zcHstmvIsHf1fR1Gg,2020-03-17
EApzjWbLY-s0VKh5BwcR6Q,tB2h-I9HwAPP5cTqPObkLg,2020-03-17
