user_id,follower_id,followed_at
iqkc9KhAdp7792RmTq3RrA,lhhC5h8Z-Fbh9HtbweOETA,2020-03-01
_0imCCE2cmQ2aiD6nudNdQ,ZRwZ3xFwtlRu1p4ydvca4g,2020-02-22
_0imCCE2cmQ2aiD6nudNdQ,h3XJlDZB513DkL-iGDOHgQ,2020-02-22
_0imCCE2cmQ2aiD6nudNdQ,ZLRn2Yafhy_IGBOlkeJIuQ,2020-02-22
cPaulGf9-mQoM3H4JqD6Mg,T6pw9CptjeXBbw2zvk8zgg,2020-04-07
Y3A5aF0d-rbWK8bk48h3Lw,CRkKEjt2IvC8F-4T7YmHtQ,2020-03-08
oHv0E_ARTTOEbzTZrJGauw,OsaFVgh6qn-vvpj7uw9H8A,2020-03-30
0RLJ5l346DbcnuxNScQpdg,IrhF89eewnB3NcXL2R8GZg,2020-02-13
0RLJ5l346DbcnuxNScQpdg,pNLyzGaC9Ehh0dxPk2exSw,2020-02-13
0RLJ5l346DbcnuxNScQpdg,Mt1PCNjd38nPFVIDgdJWzQ,2020-02-13
dp92UUYB74LUigi-9KAlLA,MNeRZjw3NoJlCavv7SatzQ,2020-01-08
scxc43YebvHFwlfz8G0jsw,2tO6W40AXedq6EWtOhBAww,2020-03-23
l7nEJZywe2brWcZtdf4evg,QrNqwTnAW63oGp1VkBrQqw,2020-03-09
oiZCuDnUzDKDdN0BYvvHNA,9LUjipZxdqAVkGR5jg1AWQ,2020-03-04
oiZCuDnUzDKDdN0BYvvHNA,ng0ehgaFxEQhKdhJPg316A,2020-03-04
eNDmD5FU1B55o04wB_38Cg,aqJixA-y8WvLO4AW1S9chQ,2020-01-11
c5msNDvZq36RCrLbK0qIfA,eVNl3unz-veZmIQ1DRUw3g,2020-02-27
V0Qsl747O-4Aj9Zi0u7vrQ,9F58QbrcZNZRbR8aRrMx_w,2020-02-22
V0Qsl747O-4Aj9Zi0u7vrQ,caICV2psm7OABEkikMx2vw,2020-02-22
9kPOkVEXCM-7-7r2m59kkQ,s6TLWbDv8YFjJLbLfOUCBw,2020-01-28
EssnR0CBWds0FDxbvPsORQ,pSYjXb62QotWzt4RKt56pw,2020-01-15
1f6IZDE4z7x4UPWmHz6kXg,ul_rw14wSx-pfEtUoeRMOA,2020-01-14
1f6IZDE4z7x4UPWmHz6kXg,ag6HHlMpXnyxAr1X24oZPw,2020-01-14
1f6IZDE4z7x4UPWmHz6kXg,yWYoCsfFFEcIyqX1B5MBPg,2020-01-14
aONDjCVgC_IKfMi0TCRbBQ,XUkunR32w3WHB1PI9QukEw,2020-03-05
7qydZ1NJ_iSpUcrnUQ3_AQ,wUfC4lHHhRLLXRpzJRGWGA,2020-03-01
w8sAAA4IGlwbQmKgMBMYxg,FvRr0FVJjku6REjaHuvUXA,2020-03-11
AW9Yo32iRLU-nQ9z8O8WxQ,5ZsumqlAUtKqBGAhGD2Gdg,2020-02-01
n4brXOhZuv99luIDbmeCeg,Vh8NzQpiJLSr4HdgIh9SqA,2020-02-08
n4brXOhZuv99luIDbmeCeg,dhXYAAXxUXgopS0bR9SPzw,2020-02-08
AZ8ub2obRHAjmHxvMipy1g,Pv-IPTwxl-bAKpuWPDltEw,2020-03-13
cMEHLHokE4PRIqMd_RLpmA,M6bvgVUkyNBgrc7XKzRXqA,2020-02-26
G-GOQyf9s3fzcFs00M763w,ztLG7-iFdCeIFi5YBjYuww,2020-02-14
ZAjwr6vgofXsTABvTyXcuQ,SdyaF3_mFMdCig_25qW7TQ,2020-02-15
ZAjwr6vgofXsTABvTyXcuQ,P8V7EfZPBev-6ESWbDYwjA,2020-02-15
reJ7c2yq3f8dODMslzODUQ,0G-bcpdR48tfZy6koGUiTQ,2020-03-02
WsHjor668HXmIAtIo9ZKGw,ghdNixnYNAJMPTCaB-QxYw,2020-03-30
lJfOZI-7NUo6u1DJ_gG9zA,O0o0cdfk7F-N12BfsifGhA,2020-01-10
qUj4wdbFQVJyAcKRsUdD3w,qSReacr-vHRxc8AK9Ae1EQ,2020-01-13
qUj4wdbFQVJyAcKRsUdD3w,yhghl_biv9DRB-W66bEyIQ,2020-01-13
lPw8umZRv_P7tBV7_iDg-A,4P0mW9ho6Bf1dfgPenP37Q,2020-03-03
lPw8umZRv_P7tBV7_iDg-A,GWs9J6lIUqrySTxl6uXO0A,2020-03-03
lPw8umZRv_P7tBV7_iDg-A,kuqjomfx-Pc0RtrMsX5Rag,2020-03-03
Ec4dKVkJlGKjsT4QJ4qVAw,auMgdo17zVshBn5nrbejVg,2020-02-12
2hTp0sjO9ugflayPIUut3A,IvbxJujSXgtXRBDLobbTVQ,2020-01-06
VbuZj90wMssgCtxKnQTWhw,9Uato8dH4IGS-eJf99SZOA,2020-03-02
2sfleXK42MT1mDYCuYEP4w,tQPk4JiBPsx7NSIDbW49Vg,2020-02-09
5abVd2MjxPgBdbK_i_96Xw,ZuTSELgZ9oXlgVuiJO3EKw,2020-01-26
5abVd2MjxPgBdbK_i_96Xw,Y7019L7fz3l156_AICqhDg,2020-01-26
5abVd2MjxPgBdbK_i_96Xw,t8ZDRCu510xZdTEpTWrUmw,2020-01-26
wPg3Z-CntZCyQceg_xCeeA,xeX7ksFKUPqVnY8w2iWZMA,2020-01-19
mzbrAprE3ahW14wJ799x2A,01MEDQ5Txt4iz2wrVIrrqw,2020-02-24
Bjy_DoXMVvJASvjBxA_1Nw,aLXNueP2VlBCLHs2ZfIamQ,2020-03-01
F6u5hu4XK5CWlxY5xCls6g,S741Gd3CAQKJnpe1j7QKFQ,2020-03-20
-5McD_r7-sbeZeuIAvnOJg,JI-VHl-Dko2mDQxYCu8OJg,2020-03-25
-5McD_r7-sbeZeuIAvnOJg,Rw1QE99aazERB_z3S8D8nA,2020-03-25
JMFbAUa0ksxDNIW0r8NIwA,WN3FQ5lNz5q8FFbeH42OxQ,2020-02-19
JMFbAUa0ksxDNIW0r8NIwA,s5pnkBoiAgYJeEYSLhTX_Q,2020-02-19
K4IIBX1i1XVasj7r-2h5zA,0O5tamm-1mfT1PCeatReAA,2020-02-26
ACNmDcrgpy49bSB2XZEnqQ,XT4iz8ULqNCJckg0dtbytg,2020-02-27
ACNmDcrgpy49bSB2XZEnqQ,EPaIidqGmugy1Op2BA59SA,2020-02-27
ACNmDcrgpy49bSB2XZEnqQ,QiciohgD8N6vCty4vGL3pQ,2020-02-27
asfiop2VUCHmqvjI-akdkw,oHpAJUmLa2UBlJdWFp70fA,2020-04-04
skJch9dfwtOSqJ-rVeRr6g,OAaHsDDs_moXVxoPBgr_FQ,2020-03-11
skJch9dfwtOSqJ-rVeRr6g,EB08Srm6GpGkLGn14e9EFw,2020-03-11
skJch9dfwtOSqJ-rVeRr6g,fCmv9gDnRNJb1jB0Ujj-5g,2020-03-11
vrLHmhJqLcjfTKCrHmafhw,PVRJ5XPRVp3xTs6uFTchUA,2020-01-10
vrLHmhJqLcjfTKCrHmafhw,92WpoARui8vRO_bPD6M76g,2020-01-10
G2pm9YypBpXQGvq9r1MURw,uY0LXr7R6GIppLhcvpy6vg,2020-03-24
G2pm9YypBpXQGvq9r1MURw,ujPMrEQEPm7P3V5OcC8nlA,2020-03-24
