user_id,follower_id,followed_at
lU2K0nIXUnPpt_YYmn-FSQ,EQoWFtyjmpvJWmDXOZyOLw,2020-02-23
lU2K0nIXUnPpt_YYmn-FSQ,sLGB_MblpaaHVx5k_Bc9kw,2020-02-23
MhN6gxxRXgIrUxsRiyQ4zA,wd3xoNaDLib8dhQ7BxUl6g,2020-03-26
MhN6gxxRXgIrUxsRiyQ4zA,x6WZXc7cqBTqknwWDkPl-w,2020-03-26
MhN6gxxRXgIrUxsRiyQ4zA,Rr7Jp35TU0NqB2EwyuXx1g,2020-03-26
daqtj_0JQvgrhQngAlZRAQ,VHsJCJW9Oyw4eH7NNMV0CQ,2020-01-29
daqtj_0JQvgrhQngAlZRAQ,1E-qee5VF4vRkZTeeFYurw,2020-01-29
XLRClZvItsmoGLv5ibdLNg,GSc-cusclqJ8hyHvzJuDuQ,2020-02-28
6IBTUj2BKQae0txJsLcRQA,9SkCxhSPFVr28xkPXFAPCA,2020-02-11
6IBTUj2BKQae0txJsLcRQA,hPp4Wdd9ijsi81I5-DqVRg,2020-02-11
6IBTUj2BKQae0txJsLcRQA,r80wKQPOIiBEIsHlm_DcWQ,2020-02-11
li86DMB5VcSE56a_hxCY-Q,4DQxUNKoZ9T0h_pbS_UgCQ,2020-01-28
Qfus-9GedRpBVs_8Y7HcqQ,18xG4GrYdoC9phCK-oIJKg,2020-02-04
tCt5BN-PcOwQnOzKErwlKQ,FjiggDkb-7JNmHme4j51BQ,2020-01-23
iGymZ71VGFE0RnvQOUVVmg,wudAfJAiHhg382tPG5IrbQ,2020-04-06
EpieP1FN-Rb9TQM-ARlAxQ,dk5yqirSwDH7Cpp52NdhUA,2020-01-26
ZCRYYgJouTRR394DfbdLYQ,tUW2u4JS-q_guHWEyPBbkQ,2020-03-20
ZCRYYgJouTRR394DfbdLYQ,G5vpnTThIa7Vbjbu7zWQZA,2020-03-20
ZCRYYgJouTRR394DfbdLYQ,d9hnDEaMDKDKcZtrWpcP6g,2020-03-20
-MERKiI7sX6s9_ovlUxIXg,_tU3EtfNaBc1ZgArhlJmZw,2020-03-07
