user_id,follower_id,followed_at
4P0mW9ho6Bf1dfgPenP37Q,EKTz64jFEGsKMnE1qEb3tw,2020-03-15
4P0mW9ho6Bf1dfgPenP37Q,4ARwcluRdI346WJhMB5eBw,2020-03-15
4P0mW9ho6Bf1dfgPenP37Q,Wx2EisWpR4TxGsVR6jxxOw,2020-03-15
qEFzADP9XhIhdiuSHq7ZiQ,4oQOFug-hoKwnhpHrUebXA,2020-03-15
pB2k7SlOIg24HUb-2dewIg,7mvkt8CWDLeWZrA1BpEWeg,2020-01-04
pB2k7SlOIg24HUb-2dewIg,dM1HHK4szA5Qs6NSAaEk1Q,2020-01-04
CLK1tggCYYa25hRJSLqMNA,KwBnk3oqPIxRJkLzD3JX9A,2020-03-18
CLK1tggCYYa25hRJSLqMNA,y_4UdLKpt9nsojhndcE45g,2020-03-18
fqJnYwSrjZh405GiAA6IhA,cesJam7tnkUIFj8aqZGROA,2020-04-09
fqJnYwSrjZh405GiAA6IhA,rynOu6cdPg1cJDIHNOeIHA,2020-04-09
fqJnYwSrjZh405GiAA6IhA,j00OcEPhQO-urBm8m-qAIw,2020-04-09
BrTtXjyTha1sNxm3iegU8A,VteihIOLK6ygWY3BK1Wy6A,2020-02-17
WPw0LDmsT5HLc5itX8YLVA,syA7uYoDjohc7gWBWaEZmw,2020-01-13
VtJTyBh5labQmFhoe8KxaA,lOoQvKPyo1ZWIrGagK76tw,2020-04-04
H_-K6erSJYtzg3ZEvOg3EQ,mdmFPUq98OtP8BQ4fCs8wA,2020-03-10
H_-K6erSJYtzg3ZEvOg3EQ,mwEFBv2HxqiOZnOxNK5LXQ,2020-03-10
uwab-EsqFmg59BGlyQWLlw,M0IW44zqrhc9FPUuy7EZIg,2020-04-05
hU6sC0ci1tDdIVvxbF7FeQ,-5KiEoe-mb4sU2VwnVwrYw,2020-01-31
hU6sC0ci1tDdIVvxbF7FeQ,irkRHMqg9oSt7lv3OSiNkA,2020-01-31
eemuwPlBCw619Hpo3MHlxg,ccsDhPo0fkpibimjl7ufVg,2020-02-28
iMjbxJo9xCgWJHEbOP-7bg,JloPXUHiJvbztHRASSOMJQ,2020-03-05
afk3iLN62CJ7t9y0LvP1OA,f9oCmp34k5XHc9s3GqWsTA,2020-03-20
afk3iLN62CJ7t9y0LvP1OA,_1SKSmLqpHBqWh09DxQMfw,2020-03-20
l8fYFQOZ4Tze93lkP-V1VQ,Q5DVetGU9m3XP9FNl6Oqdw,2020-01-30
Nuwctz-pOCiF1hJVH7Y8UQ,RiFO7_ICPaV6uNRYmZFXog,2020-01-23
dPBjE1Em2Z_wjNbXqS3Eeg,DhSJTeU9Zh0lxTVeZFBJKA,2020-01-12
dPBjE1Em2Z_wjNbXqS3Eeg,4G3QOKCYQ5fKWdZDyj2MEA,2020-01-12
dPBjE1Em2Z_wjNbXqS3Eeg,BdEZeeP1qE8jS0Lf0PcB-Q,2020-01-12
-cKKGvXc_JgW_rXQIRLWuQ,PYw4SifeKCyJOAuysD1-WA,2020-01-30
-cKKGvXc_JgW_rXQIRLWuQ,yR9w0cIJALUPzbqE4aRHZA,2020-01-30
k1Nr8vmoyK4Lnf1892OX1g,bKfeFC2Z4c9obKbB_ZKN8w,2020-02-04
k1Nr8vmoyK4Lnf1892OX1g,XpvqOy4CnhuzqB_o7bwgNQ,2020-02-04
h10sY_LbQoHg1wTMgxPnvg,5SYUTOpzJaRel12XDsQ7Rg,2020-02-01
h10sY_LbQoHg1wTMgxPnvg,mPmbOkH3NxXbdoJ-lejjzw,2020-02-01
7tLgcBPrJELMysZe52B7PQ,X_yft94N51bHfJPTo2h-0Q,2020-03-02
a6rXLDtwmqSbVQNwTMO71w,xCW9SSNiewQ-vzxmLU8yiQ,2020-01-20
