user_id,follower_id,followed_at
toPxlDaZEtL9I2YGSncBuw,hE9FCBh0BPd2hEhTMNFp3A,2020-03-29
2cDTX5IMHqI30mSkArNeoA,carenEJZ6-MrYR82iL5HZA,2020-02-13
oL8jsMppXeLF6Bh9QWK6CA,ZsjuEgOdvx9l5GKZdtwYIw,2020-02-05
oL8jsMppXeLF6Bh9QWK6CA,Ex8DJ5POtwghHtRKUAeduw,2020-02-05
oL8jsMppXeLF6Bh9QWK6CA,Di2ikxE8gPLYmNfF4kLX_A,2020-02-05
rcYGwmcFd7ndKuUIawIS8w,Bt6gmjnWHPERhiOTQOhuEA,2020-01-14
rcYGwmcFd7ndKuUIawIS8w,rvXXTD-_rbLu5mLDTTQcRQ,2020-01-14
dnKGVPEykp5HSTf0ycATNg,HR5TCqAjP9rlM_n_BA0JfA,2020-02-23
dnKGVPEykp5HSTf0ycATNg,k2RPYM69kQRKuVlK97H6JA,2020-02-23
Sc0oQ_5ilIKu_HPbAd-J1A,MeF6ay3kBxBAKMWtyaf_dw,2020-03-02
R2TkHrSZsX5qGxlslByVWw,z3R1cGgWpR6dMbBROho0Ng,2020-02-29
R2TkHrSZsX5qGxlslByVWw,O64QDU2gZdLTRc4QR9v1Pw,2020-02-29
R2TkHrSZsX5qGxlslByVWw,Rd_UNnJ3TEd8Xa3bykWahw,2020-02-29
jDI6UGTDsReXqEs1DTQGLQ,trFzpf8Tvmr6B3Ub13-CzQ,2020-02-08
4yKhVkMBd2ooJtbx0Gd57Q,pITzTnpHb21T05oLKS4f3A,2020-03-12
5re8RQ-2-Mkz7LC4ftYfHw,ymiohz-DlNLHGAlXbVhw5A,2020-01-16
rqKvFbGSXjrb8pjsaX8gqQ,HtAUOaL6LLep4yvrzI4_Ug,2020-02-07
dJ_AhP3TpmZblvuLgz_r5Q,3QnoTcrxuafMCoTzW_AH7A,2020-03-18
dJ_AhP3TpmZblvuLgz_r5Q,yuW95jpipnokAZ97cESZUg,2020-03-18
dJ_AhP3TpmZblvuLgz_r5Q,nwPVK_DV_vNM3qZmXV3Afg,2020-03-18
dJ_AhP3TpmZblvuLgz_r5Q,8hbMyONy7kQEVosswobVtQ,2020-03-18
5qmJvkrh3nU2V6h6nbxKeA,jxMA-60cVWM0TJD1ZCxrSw,2020-03-09
ALzwWeR8ZjrrsCxohEjsnA,BzcdTNAe_jtXfnXFdFYQsA,2020-02-15
rTrA5eNkTBoy9E8jAKR-Og,8TiW-HD6mfKLPL1jPuLddg,2020-03-06
rTrA5eNkTBoy9E8jAKR-Og,58IYRjxtf_E4XNUXysecdw,2020-03-06
E07RAn_iRKX-J6mFcKQYrw,WOB11EHnQDiobvMISj0wbA,2020-03-22
E07RAn_iRKX-J6mFcKQYrw,xOzwyWTN-fR0aogCxwEWgw,2020-03-22
E07RAn_iRKX-J6mFcKQYrw,cpqUhSUdR3kz-eFlSGA1SQ,2020-03-22
g7kgIdHne0s4Lr7gaJMOFg,NRvazbk35dNpHnEI6vJ-uw,2020-01-29
