user_id,follower_id,followed_at
M-C-ocUSdqQdh_wwPkytSQ,Enc_kuKsBHOeO0giwrWgCA,2020-01-10
M-C-ocUSdqQdh_wwPkytSQ,M7NLB1HODefhnAVcVIOxZQ,2020-01-10
M-C-ocUSdqQdh_wwPkytSQ,e5buRsXHw-xzVCh6j6D_yg,2020-01-10
M-C-ocUSdqQdh_wwPkytSQ,eRLNll-c86wLdwTgw3Bs_w,2020-01-10
2KYCM-avOFALReg7ZMa7UQ,Bt8ybAx-sd1FB17akgOc6Q,2020-01-23
GLtLC3dDDp69Nhqg7AT50w,qizdCk8dEzNVDEozwfm57Q,2020-04-03
PoOAjJNa6T2PlD86UvGtQg,n8xEQ4_eShKXJbkuBzwqzg,2020-03-19
PoOAjJNa6T2PlD86UvGtQg,AW-qmn5vcUIQ1Y6NK_-4Tg,2020-03-19
790sLqB7fKxldD4eSJ4fHg,ylnlAS9bCbxEcPRfxuhJCQ,2020-03-09
yS1kK5EGcwatp6D6hFGvlw,jPDf-2aTnIPm8jDMJ4I8MA,2020-01-24
yS1kK5EGcwatp6D6hFGvlw,LTCxnnAQGaGZPHZx4KbvGA,2020-01-24
yS1kK5EGcwatp6D6hFGvlw,q0MXHmpT89UWnCv8DsvOTw,2020-01-24
yS1kK5EGcwatp6D6hFGvlw,JktkPizuRAA32z-m1UCsBw,2020-01-24
BgrvY0tuKr1VQMSECntLaQ,mmWr2oeNtgGraYO80GYrpA,2020-03-27
D9patliQtlm646P_fyiCaw,dyhTHLIf6eWBvU78Y3T06A,2020-02-19
D9patliQtlm646P_fyiCaw,Eg5niduTCVnaIBzGmoLiVQ,2020-02-19
D9patliQtlm646P_fyiCaw,5aPp3PnDs50CfWMapd7yEg,2020-02-19
D9patliQtlm646P_fyiCaw,jb5lPVyQ5DmAPM1KPglmQw,2020-02-19
4c53mF0P1sXsCr_IGnj4Yg,Xb-QL3dbLiFKIAs3tWadaw,2020-02-06
4c53mF0P1sXsCr_IGnj4Yg,C6O83bV5N4KDN0-XizxGGA,2020-02-06
R-Fa52E6wjk8qdhX6qmGUA,M4N2wtkC3ro3qIdpXu132w,2020-01-13
R-Fa52E6wjk8qdhX6qmGUA,r5YcMcAJu2qBQHE7aFXPRA,2020-01-13
yYoeDlq2HMLAwE4ierYDIw,SlC1K2xuprUPBc2zAnezBg,2020-02-26
VzBC-Iu-3GnAFc7LA_P7nQ,_PICmf4XqK0kNrXM4iYKuw,2020-01-11
E7ELwCy8s1mT1qtmHMhKtw,6KHEBDYDXGcsyIgYVAOL8A,2020-02-11
E7ELwCy8s1mT1qtmHMhKtw,U4INQZOPSUaj8hMjLlZ3KA,2020-02-11
ebS56CzSdqF-SQwp2ROa4w,6kemDNgt4FJXa4szg_sH_A,2020-03-04
sFZeqAE-GgzaDsFz0JR9-w,8uWZnfSJ8F73Bg0S7u3jiQ,2020-02-06
TrJEXcVCGObTnXo-AkpWJg,ciJzDUCYsALeZZcymafTpw,2020-02-18
