user_id,follower_id,followed_at
m6U0fiLF-fZzMO9aSxE1fw,uRYKoBSy4IPU7ck0iYNaUg,2020-03-05
m6U0fiLF-fZzMO9aSxE1fw,Wc5L6iuvSNF5WGBlqIO8nw,2020-03-05
qrAAiwuKjAl8gH9PGp2cCg,OAIEusQLaKginR7UGDxTnQ,2020-03-29
tUvXBv1hUh9MY0ei-LwRwQ,Tejv48DuhwXs16WSgV0m2w,2020-01-12
RTvRMY4m0vVmGCItn60yGg,3UHl5nHWj1RyZmhxeIdLLw,2020-01-22
lMhU58qtnJb6ouu95_Zm_A,MOgGz-iTr_vSz12S8bC4mA,2020-01-16
lMhU58qtnJb6ouu95_Zm_A,O_GWZZfQx7qv-n-CN7hsIA,2020-01-16
pUEytDNZLBq9b8QtWwSo5w,OIQeivDM3YdxEHLBcZye6w,2020-01-23
mOsq5tLbUW_SE8jZWIaZgA,m07sy7eLtOjVdZ8oN9JKag,2020-03-23
8ShBW4gVL3kPkmNrESIo2A,yXFfLjF7Is1aNtALIXRMbg,2020-03-10
RCWbNZSqAGkz5fN89fN6MA,04L4sLSMyja-rB1xVSo8oA,2020-03-13
kpbdwybBSLuikF74V-w5AQ,VccxhEwfukN-IPYBAsqZJw,2020-01-22
kpbdwybBSLuikF74V-w5AQ,K46q0_b75J_-oJ-wHZ13lQ,2020-01-22
LThB1UD4toxXKcg4vmMXjA,f1MFQxTZAWJnRQdrouLg_A,2020-04-07
LThB1UD4toxXKcg4vmMXjA,3EyJv9II9eEEfFsYb6Qdxg,2020-04-07
LThB1UD4toxXKcg4vmMXjA,ZReZwJiLYNUyzVInsBlAkw,2020-04-07
sQT7VbZv9DlQSYVcAEXZLQ,ssVXPF_S0eOoTog9mbYt0g,2020-03-09
1EsuZ-1DZ275K5ta4yzXWg,6U6_6K5zn1lWsscW3kzq7w,2020-01-11
TkzRQvNv9H1piD_fFmWGeA,OC5xwYdinXuDEaY26FrZ1g,2020-03-22
TkzRQvNv9H1piD_fFmWGeA,NJjkUFJCCcxtQ7-vKdCtjg,2020-03-22
PWMgyw1dfMETx7ue6dMS8A,3MwccEgTNoXgc-en9e7Qzw,2020-01-02
PWMgyw1dfMETx7ue6dMS8A,pwOIZSzYLd5MRFGTMAEE5Q,2020-01-02
-bxaJ1E8s7bLnw9SiomjKg,thD_hDAqJfxcworjyQWrag,2020-02-22
-bxaJ1E8s7bLnw9SiomjKg,60_lsQJ8JEGfZeXcTgKn8Q,2020-02-22
VENYukW2mPFXNHv_FvbNCA,8a26SF3h4nTVC1OVIIjLMQ,2020-01-27
ExtUH_W1Q2JqVx2EGUfeTQ,xcf0ruVMt_fhD_X7klD_2A,2020-01-19
1OOJY5Sgm_birI0uRZt8BA,IFcV8aKj-vP19xvcF9vPVw,2020-03-13
y2sC47WB2ytWR4FEz02Ucg,1tY9TNS_sNwQ0VQYDEKwBQ,2020-04-08
VE_Z3oLf2qD--FjaAg68Ww,UMOz2khViQJeDCAsWqri3Q,2020-03-17
SwmkKJHIgV3A-nU_eZsukQ,jJDEwznWHQIaT4Z0lIFl5A,2020-02-12
qUXTlXRfbZ19zVqgN49oaQ,Cw--kFEWAkhTyMAQQ_pUVA,2020-01-16
qUXTlXRfbZ19zVqgN49oaQ,toBU3a8G6kxNv1zJg4AYGQ,2020-01-16
alZa8PbQUzR-aTXk_BbUEQ,UA8QOAySH1uZDQins5_ROg,2020-03-09
eXskPeD93RFw6E6kRSjepQ,E1k3m84tPHcsTKXLOLhMtw,2020-01-26
UPOKk2D5s7viRjfQREPnnQ,vHc-UrI9yfL_pnnc6nJtyQ,2020-01-12
jPb7FYT07A9kpsn6YW686g,LOLGcB8sZy0nQ91Q9ESe_w,2020-02-15
jPb7FYT07A9kpsn6YW686g,wwh1D-yDvJDrcdM_9-FhYg,2020-02-15
WuAi1JI2lqUNxYdL_JYKtQ,DNsoNgAYGtKXsuDfoYZxkw,2020-02-15
Z4ChUmp0Wx5Fsc0iUtmJIg,RJrGgtBXkpX2oEHM4hSqXg,2020-02-17
hKDBQUvDNCYc-EO17Z6C9A,RJrGgtBXkpX2oEHM4hSqXg,2020-02-10
