user_id,follower_id,followed_at
rP7SkzThkmM9qQqtdu2WNw,_ZU4sezboNLtuYyI__umcg,2020-01-07
3KilCq-hYFmbeECiiZBI1w,_Ip9qNA3h6f1Y8-VnzWoWw,2020-01-29
3KilCq-hYFmbeECiiZBI1w,BcnUayIQ03ggFAQBfFWeAg,2020-01-29
VgGqIKBLB67cqQPD-lnOBQ,2eO06I7aNyB7SFLcp_aAng,2020-01-06
VgGqIKBLB67cqQPD-lnOBQ,nvr4zXlunS1ilgqU2PUcbw,2020-01-06
VgGqIKBLB67cqQPD-lnOBQ,EbVxs2a0N5u3bcH3WnDlrA,2020-01-06
2AmyrQ0f7ErlXYdkXKLGPg,rrTmcv7FtbwgjAinmS9uTA,2020-01-18
2AmyrQ0f7ErlXYdkXKLGPg,BAm09ZyCIygB5iih92pnVw,2020-01-18
NCGoOH3nyoZLlu6nHhjC1A,426l_RfsYVTikDQi7zuolQ,2020-01-17
KZVUlhS-8_3D1Y3Pf9EaQw,Rju3K3MV42Pe3dHy1pCVOw,2020-03-11
KZVUlhS-8_3D1Y3Pf9EaQw,NpiSoimPK8zpZbAniHZpWA,2020-03-11
cRcMoK74iiOmLeRAksR30g,zzGKBSUPa_JOrhy5PvCCNA,2020-02-29
BYqnu6YZXigpzVQid2r_3Q,Azkt7v-m9iBLjMZtCMxorg,2020-01-16
BYqnu6YZXigpzVQid2r_3Q,L-_BYwKvmuHS8erdhSYt1Q,2020-01-16
BYqnu6YZXigpzVQid2r_3Q,qvKzIPjqMHM8nANywRgMPg,2020-01-16
9QTmwBfZfLUm32ZXMZWYeQ,hKO_SYYGiHdNEGRfXCUqzg,2020-03-24
9QTmwBfZfLUm32ZXMZWYeQ,f3eu9FMU_Vdbx7Lk61tRUg,2020-03-24
87YnDirV5YR5yI1alHeizw,ez24d08Qyqb7mCKEuTaifQ,2020-02-15
87YnDirV5YR5yI1alHeizw,YZbfmhKsWCqoq8P0_iFv9w,2020-02-15
87YnDirV5YR5yI1alHeizw,3zxy3LVBV3ttxoYbY4rQ8A,2020-02-15
Vj8G48CUDWSAhOQEFTbmQw,W57bk_5PihSLMgvU_VUzXQ,2020-01-06
Vj8G48CUDWSAhOQEFTbmQw,GNmeq5rCiKcMhO_qRFM0NA,2020-01-06
-zdq6gJg4-FOTh7V8E7iaw,87LhHHXbQYWr5wlo5W7_QQ,2020-01-06
UxrkZQNvHrlj-hYB-IV5iA,mrZlZ_Os9zgdNlJ3u06DMA,2020-02-10
_wkw22oUm7qAlaSf5Lippw,kiXyEoYw38oY279aVideqw,2020-01-21
FpuaO1kUfPzg7_voFkM-NA,hEXM_fEpUdhQG91BtVDXEQ,2020-02-15
Aw69z87Xv7_ciQ3H6C37eA,A3_QC6WrGYYmIl6G58bXuw,2020-02-03
wO44-Kckzm-dVxgRkc-sfA,Wbz3hHoX_uOnn-c9b370IQ,2020-01-09
kHbBc9KstCd3x9ZANgflVA,6X4N3UMpbGpWswSos9bBQw,2020-03-27
