user_id,follower_id,followed_at
PmMi02QE8pWTCnzXbM1c4w,r30vkHVAmCxrc7oZO0rVQg,2020-04-07
X9s_zjC65y6SRctOXcvOTw,dGeqb6TvtiniqHFVgPaYgg,2020-03-31
hhOdAwPnzfacPazf_YVY5Q,iDi2ApgXyoUBR4nPD3kacQ,2020-02-17
hhOdAwPnzfacPazf_YVY5Q,2r7M7e1odnMp9vdU37Nlgw,2020-02-17
hhOdAwPnzfacPazf_YVY5Q,9FPm9wj_zcBWJuB9-Tlqcw,2020-02-17
bgS6vsn1d2406buY6UnOJg,VWTcMS7sVldSDN8KruKx8Q,2020-03-06
CNPpBl0m5Vid0dlMz02ViA,okX9WinltMcmpP_5pls2oA,2020-03-26
CNPpBl0m5Vid0dlMz02ViA,2UhrB4d0Bi2GMZnaYvoptA,2020-03-26
BxcbTxFvyotA7sOXhzpI4A,c1RRcn8hOScVr5RJvMswZw,2020-01-25
byvRR7nQA70cgAp-sxHWvA,6QGMeURgSE_Elh9Gzqezqw,2020-02-09
byvRR7nQA70cgAp-sxHWvA,OGMT9AFPZy_2hfiNCBW3ww,2020-02-09
8Cp8_NVlMgwRIm4M-3gZtw,6QGMeURgSE_Elh9Gzqezqw,2020-02-20
8Cp8_NVlMgwRIm4M-3gZtw,M4s142EiNYBv5pLH7Rq2JQ,2020-02-20
jAedDKIHMrua2JZ2dzsavQ,Hy9SL8awCnLqXZP7IQ7u3A,2020-03-17
jAedDKIHMrua2JZ2dzsavQ,lrg2GY9V052QR6YU7JODEw,2020-03-17
5BXQi4oz2Xgc4jvHl5uNlQ,ABIz-paJ06rNgIHzFr0DVw,2020-01-25
5BXQi4oz2Xgc4jvHl5uNlQ,Qf20Yc9ZTpozuGhjyGrzqw,2020-01-25
5BXQi4oz2Xgc4jvHl5uNlQ,fWkyA-iWycHt0sdubTpoQA,2020-01-25
RMbDPTpgQ0Z5-UNOeBJw5w,sk8r1bfj52UL59RwozcKRA,2020-02-07
h2t7J_aw6A2ZStUyToxZ8Q,drOFz00ANwz3Neeqehqt-w,2020-01-14
EWwpZkjyhdSDWhnGfyxUvw,BhrqIm9YOP7KAnGK2l7X0g,2020-03-26
EWwpZkjyhdSDWhnGfyxUvw,VVZv_pC5x-fghvWmwA9raA,2020-03-26
pspvAzicRJxt6ONvry60cQ,IOJsD7At1w2igKLdybxaHg,2020-02-17
7D-OZ2aSZFjisNIQlwftcw,NYuH3Y1AZvNPswPPBpgkdQ,2020-03-18
zQVVKSql0Ch9ObwbP5DHSQ,NozLAb2AyB_C0Il-Epg_NQ,2020-03-05
WxD-TZi9Awn1Jw4h_aAHkg,xltxsZ4SpIPzSGfjwg01hw,2020-01-30
WxD-TZi9Awn1Jw4h_aAHkg,S8j11TxSgqgB7DKrh_AJig,2020-01-30
56zpdqaJx5bmtcdcHr-avw,K83Jbc3oM75Kj-hA-OT8lw,2020-01-04
56zpdqaJx5bmtcdcHr-avw,94lBTzokrcLkJePDzaDfbw,2020-01-04
56zpdqaJx5bmtcdcHr-avw,BGzavA_ddMr-jGmhArv7fg,2020-01-04
P4z8peS_XFNFKhWcdDuHyw,vxJ4WfJBL2oFdot-bKyZLg,2020-02-12
P4z8peS_XFNFKhWcdDuHyw,bxptw_b0NQJynEPqOZrz5A,2020-02-12
30v6nzwd91xqcDPXszDDrA,pABTi8ahNq8LDkCO8TXr7A,2020-01-28
qHkxiOoZEIfAXr37LD0zIA,jYB6SMTaJt7OsLyf8SWhMg,2020-02-28
R0TNqMheQ8h6z545kGWR-g,XtcVA6_XpHBAcH7YPyGlYA,2020-02-11
ObEBeUSIecfSR0kRjtJgdw,J0UAIeJwGcTNWmXkdzlFAw,2020-02-09
ObEBeUSIecfSR0kRjtJgdw,3xptTaUwXtkDgd501MTQlQ,2020-02-09
GrMTEQMPNU1am0_PsiYDHQ,ZlzS3eyFdl5JaSK0JGbSdw,2020-01-11
GrMTEQMPNU1am0_PsiYDHQ,NeXRy1C7PxS7bvIcQ3SymA,2020-01-11
