user_id,follower_id,followed_at
tghYlM566lwuAHgxwcBe2g,vSQt3TOhI4XJW6eB4PRM9Q,2020-03-07
tghYlM566lwuAHgxwcBe2g,-QCI0pL-_AQnfU3Gyo0ASg,2020-03-07
tghYlM566lwuAHgxwcBe2g,T4fmNf6rvFWbZD20ATTlPA,2020-03-07
ZTjWfagukbGBhdp-8iim_w,a_4BcveA6SwcUYZntAltQg,2020-01-01
oNwG-dRT2dA9p4zqDygNeA,Kf12KUur4v6_e0gC-ogL_A,2020-02-12
oNwG-dRT2dA9p4zqDygNeA,zmggY5KUwk2ZPMp29Exgng,2020-02-12
qfra1jlAWt5j-6UMGl-clg,Oal-7vY6CI7aS5m6v_u17Q,2020-04-02
qfra1jlAWt5j-6UMGl-clg,ZCzmlFo5IMc5j2wdg7XqMQ,2020-04-02
3i3McF97fwfczM7WN8CsCA,pGoMXo2tKe-6Tb8NOhQz6g,2020-02-16
aettcpdISIVTyCg7RlnGsw,5PnKjx5K_kVGIMqFKY-lBQ,2020-02-01
_b5qUQ2H_zek4Fitl08VUg,6l5pRyFV07I62QcVts62gQ,2020-02-04
IlbqI2QmRgT-QnjAnv7Y_g,EVlNHC3J1Y46LN4fkTwfvA,2020-03-03
IlbqI2QmRgT-QnjAnv7Y_g,8wQIoFapkegkC5fcVYg_Iw,2020-03-03
RC79T7sY8Gjpyv4JtxKoMQ,-PYZjg-9bhZVFrT5rdKJew,2020-03-18
FczCp38lpeYAQRCL9PQ5rw,uw1C6WzVMrGwqDRwTtFW1g,2020-03-14
4yzPqvYPG-ymtwG0BwkAYg,eVqiuxx7WU6oRSGrVW3HBQ,2020-03-22
E6caOesO_9NKKK1lF-Umdw,kEx91VaF-dbVl5Ob47qeZg,2020-01-30
E6caOesO_9NKKK1lF-Umdw,kuQoZNfwY455InlYwQ20uw,2020-01-30
E6caOesO_9NKKK1lF-Umdw,0y0D-FQ6-iHkNccToDm8JA,2020-01-30
E6caOesO_9NKKK1lF-Umdw,1IV4RAb9hvVqgwFf0BYsjQ,2020-01-30
sIum86-TyC5slGH7hz7lVQ,LzRjY01bQAvA8cY4TUKFQQ,2020-03-05
sIum86-TyC5slGH7hz7lVQ,NIJWrUAz7-9IEqwZnGBT9g,2020-03-05
sIum86-TyC5slGH7hz7lVQ,Xz2KJwhlcvIysHQSSMgBPA,2020-03-05
dN7CsiE34EngJ5JiD-i9Ug,QXKetl53NLKlPqONqMjEdQ,2020-01-22
dN7CsiE34EngJ5JiD-i9Ug,Bv3Zt8seTtqks7PoriKvSw,2020-01-22
dN7CsiE34EngJ5JiD-i9Ug,eElrvnBme9B9IeiQEL-jTQ,2020-01-22
NNAT5a7dcYM6eHfeoJWCDg,M8vOWmk3dXW4zHRMfd_DRA,2020-02-03
94ur13IFhEP-n--zewKYsw,urgQAHCXn0ss2fEL0Rd33g,2020-02-13
jPl31Zhefms_pjl9IcirLQ,rS4duHTNQoo2LiDxxenqKA,2020-04-08
sUL2vBwROoNplcDJ9_--nQ,hvN-dBmONepjMqhILg6nYQ,2020-02-21
FQ8QEj04G41UHLeBTxp4ug,8lwf3fa8FWgWwqSiAVNH5Q,2020-01-16
FQ8QEj04G41UHLeBTxp4ug,0dogs4lw-qhpV527fBpOTQ,2020-01-16
VSIu9ZdH9zcwy6cZ4EHBrg,JqP9_2Ky-X1MRro0pBPPNQ,2020-01-19
x68sAeC3kMoGLpWdMGzHPw,-H9hczPATrFUjep5mTtkWg,2020-01-06
pouQ6_cSlB8GxzWOzAkItw,y2DauXAQxTb0_rBsrS-XDw,2020-02-15
pouQ6_cSlB8GxzWOzAkItw,DoF95uPmYELhmMcmLwOaUw,2020-02-15
TNxw3lHmpg2mkp079c59og,tUlQ9xw7fGPWS-ES8XNtsA,2020-03-20
xQfMuSSSHlmdV5hH-f4bbA,CCzCpzDvZBKl7pI3MGbAYQ,2020-03-10
xQfMuSSSHlmdV5hH-f4bbA,4Az6D7c-zJYWn9BIr6-bEA,2020-03-10
xQfMuSSSHlmdV5hH-f4bbA,Q9mA60HnY87C1TW5kjAZ6Q,2020-03-10
MfV6pdYxN_9odzbal0kYOQ,baIdFrUA1Cq-SruaNaM3vw,2020-01-11
SeILUNsDzwMnnj-jgbCOQQ,4n0eMAeCSvWRl6an5Z8OGg,2020-01-22
gA0IGQSl-N1ZzgVhcr0v3g,fHmQV7EpgEWK7rAESPojsg,2020-02-27
JiqQnE-CldkQl-q6WMZSVw,MmQv7nXo3EKVW6ZbFBZ08A,2020-02-17
1q5JuS2HrPmKTUTyJ5xb6g,4fI6132EqxfWRUdwbz4dCw,2020-03-26
we0uF2NVXSUxCvYYzu4HKA,PjbHTXYcX-s_TPm3ocsiBw,2020-03-19
we0uF2NVXSUxCvYYzu4HKA,AQxVItFh-WdH366ZfVNlWQ,2020-03-19
we0uF2NVXSUxCvYYzu4HKA,gsxImpt-CgCOfDe9Bghnsw,2020-03-19
Oo4muS2Icjqh3TK_ayjeEA,Q8FZPUsS7q6XCFSUxIf11w,2020-02-20
8CQyTik6hTcc-jeYQkL_dQ,tRI8_2hfWqrGMOEqerGdnA,2020-01-29
vwPXNJ5BC8ISn2Y6FpSj3g,m4Dx43bWtiDS_LgUtTcRxA,2020-03-13
vwPXNJ5BC8ISn2Y6FpSj3g,gQOjW_KyczrdApwVPPc3GQ,2020-03-13
YR7atQMrq-7d_JyLY-WI6Q,GdmJInilh9WAqAISitNGRw,2020-04-05
kyN9LqR7yU3DztT4r2T34A,Qo45UJbSnhSlfykvCzhPtA,2020-03-11
kyN9LqR7yU3DztT4r2T34A,1M2mNkiqdSmG6VuJ5Luj7w,2020-03-11
YbbIvsvNKygfvDIbNiLefg,iLjMdZi0Tm7DQxX1C1_2dg,2020-02-12
YbbIvsvNKygfvDIbNiLefg,2G9534Zx7ph7y9k_QhbMOw,2020-02-12
p8ad94YiN6ZfwgUwKRsg0w,pS5NQ9-Q95DDKcWRllTMOA,2020-02-05
p8ad94YiN6ZfwgUwKRsg0w,RlDcWdQ0G6tUGRUmtTi_Qg,2020-02-05
hErDkOaoz-N6wvZmEGRIeQ,tufuEc5f9TWR05_yko46QQ,2020-02-11
hErDkOaoz-N6wvZmEGRIeQ,6wCncsqMkevDrPGajCqo3w,2020-02-11
