user_id,follower_id,followed_at
iVuXzHVvOLjGJUjWVaGczA,wdsKkPP_EO2N_oNt8sGTQQ,2020-04-02
S5gjc86AhOZPWcD0czN5IA,bzU8Cl6B9nqV1i5NReobvw,2020-02-09
S5gjc86AhOZPWcD0czN5IA,4n0eMAeCSvWRl6an5Z8OGg,2020-02-09
SNw9LSiMd9xMcs5tFcw_Vw,y0Yn7OgspfrNf2LieHE9jA,2020-03-21
-vdo-XDggc2QNmdqRA9YOA,MGPQVLsODMm9ZtYQW-g_OA,2020-01-13
4nLHwGu02U_LTA-fuV90SA,8tJWenog7o0M3SrmqNTgBQ,2020-01-19
u-WB7697nga_AcISODl1CQ,y-hWvzgOdL46yAkIE19-vw,2020-03-09
u-WB7697nga_AcISODl1CQ,ucZQ2BMaC4h8SQPG8gZAUg,2020-03-09
HQTuvMrM4_MIWU1PSoKPDA,FvoFPjosY2TG6KGuw5mxuQ,2020-01-21
HQTuvMrM4_MIWU1PSoKPDA,OnNmQjyBUECOa-cqbI_kAA,2020-01-21
TqwpK0LxUUBZLZCqz9FgfQ,j-hMlTnPgB8TsyFp4kRC1g,2020-03-27
sA2bA5W3zUJkFvhShEiDAw,bd5PF6hOz1qMyKhPS1GWzw,2020-01-04
BPvw3jUX5z2GVyy8kHYDTw,5cLYXhfmVqh48jaEbqFCdw,2020-01-28
BPvw3jUX5z2GVyy8kHYDTw,JnPIjvC0cmooNDfsa9BmXg,2020-01-28
BPvw3jUX5z2GVyy8kHYDTw,BGzavA_ddMr-jGmhArv7fg,2020-01-28
ROwmiwH9DRbxmqgTjJXgGA,IAJEf6atQ7eu-rssmoVc7g,2020-03-17
EGlMfdHflINoPcuaDA9k4w,vR4a_9u4e-bEge9fC4CxTA,2020-01-08
4sw65afzud3V3NIjt1egUg,_xHa0tfQ-q5awROXR1g0ng,2020-02-08
4sw65afzud3V3NIjt1egUg,UyuLs5WQriGiqCxxj550Og,2020-02-08
KWrfaeCdyz4fOLw7r3ne6Q,SPOwpvhPSdM0Ge6cu2wWXw,2020-01-02
KWrfaeCdyz4fOLw7r3ne6Q,GaYvlexgUGCG1xG0-IXYdQ,2020-01-02
HgYb0a5tsvcvqf2uRhWfxQ,DJj7eVgSleLuq9WfpxOAcw,2020-02-03
CEcI-iFjWv4AHwD3-_X8hQ,UKSw9kfoBfdatSMUl-jGnA,2020-03-12
NewZV6j-TlqEm8Qj6-E_-w,OORPj7NVsfaajK9GrzFKCg,2020-01-04
NewZV6j-TlqEm8Qj6-E_-w,cZsiMVdj4ZgdGG9-d7Va9Q,2020-01-04
3zk6-K4MoDS_ivfQrKV3Fg,B2K-25EJTVfXP_WzAfgGcA,2020-03-26
3zk6-K4MoDS_ivfQrKV3Fg,Ia6MIjXixGM0_aYDyMf6Og,2020-03-26
3zk6-K4MoDS_ivfQrKV3Fg,PHwdA1IMCeTCZTcL6k_Wsg,2020-03-26
Z6M7VzmuH4MLtLT_py3x1A,9ihlFwMFtvaQzX0Opm0vHw,2020-01-10
Z6M7VzmuH4MLtLT_py3x1A,xOxaR_VErrjwJJ_5qGH4Mw,2020-01-10
i2Zb0_VffOertlkx6Gy_Pw,Sr6RZgQpFz1ttWQ1xvJbyw,2020-04-04
i2Zb0_VffOertlkx6Gy_Pw,en-G903cU3CUF3AIrY1YRQ,2020-04-04
sC-6kNOZyZqLuLcOgWyEag,tBtVpQ5ZlsTTjXlIp1Ogpw,2020-03-15
sC-6kNOZyZqLuLcOgWyEag,dEk7mXM4npuDPmxrwPcEgQ,2020-03-15
BqlwWg09xQz_x-41LsErvQ,MYAVdwk-4TYQ24eQrU9aWA,2020-04-07
BqlwWg09xQz_x-41LsErvQ,zka605zCNk3_d5T79Q6CTg,2020-04-07
BqlwWg09xQz_x-41LsErvQ,o9QdxRbZ_N1gpttCZRzOsA,2020-04-07
BqlwWg09xQz_x-41LsErvQ,_rub1NnaSVumsVnO84C3Eg,2020-04-07
uwVOTtnWgNimB-SXao7iaQ,3B0V3yyUShLnWa_jBYB0yw,2020-01-01
uwVOTtnWgNimB-SXao7iaQ,dXFm8SWP8hNI5db0th6HkA,2020-01-01
uwVOTtnWgNimB-SXao7iaQ,71lMrMsFCqAkgebddnhfjw,2020-01-01
n5eF2IT8jGw01AeI2VGT0g,3B0V3yyUShLnWa_jBYB0yw,2020-03-23
n5eF2IT8jGw01AeI2VGT0g,n6GyJB0d3H9--yLNKtecFg,2020-03-23
n5eF2IT8jGw01AeI2VGT0g,dXFm8SWP8hNI5db0th6HkA,2020-03-23
Lw1lLtrtm3D4vjYaO0_muQ,3dsyDdprVPWNCWsrhCShVQ,2020-01-05
9NXXDhexsynY6VXeGkWC3A,iJtBub5uBUo_Im7abwCQOw,2020-02-23
9NXXDhexsynY6VXeGkWC3A,6_C_MmKMmMb2LOutMVgs_A,2020-02-23
vL6FDaLMDiNh-EEOFueowQ,vrXg5tZXfs2fvtzFYTaX2g,2020-03-29
vL6FDaLMDiNh-EEOFueowQ,qHJog8wrixGtAMJmfXlD5g,2020-03-29
S4TprAeUHGB3dakAsX0HuQ,Kps1vXbf3XZdqDI9BMS_Ug,2020-02-05
S4TprAeUHGB3dakAsX0HuQ,nMCfc2hynCa67SFNx5ZtGw,2020-02-05
0HicMOOs-M_gl2eO-zES4Q,C1kTSvNdJH_S2bBhitr6ZA,2020-02-21
xS3p9SIG0zh4ijoIq6jfjg,lv-B43EDS25_n8Soc_MR4A,2020-04-03
sVr6_v-lwixu3VREOO9XpA,EIpPME2cIuNbhfXrtsSApg,2020-02-12
UY3x_8KhKlrqVSDE0QKV8A,AK2b-jsWG7UuXqVUJ9tc2A,2020-03-22
UY3x_8KhKlrqVSDE0QKV8A,X5CF8zerhquR0y-A4hDlyg,2020-03-22
UY3x_8KhKlrqVSDE0QKV8A,npD9KeIpB7PX3OwBMxZ3EQ,2020-03-22
FTzAgWkbYpMWaFk8RiNuoQ,zUafJmPmZRZ0j2nKxqOjdg,2020-02-21
w2p7lK64Gawpv0A5Ix1YzQ,UnVr43EhLlPWy3-t5NC82w,2020-03-18
cYk8OfrAlyOluWl5WIChMg,cYQaQGhcUNX0lssqnGfNpw,2020-03-20
xL4JlpObUUDkNT-LbhrDRg,9CFZHwwr0ROo6StPY-Wz0Q,2020-03-30
xL4JlpObUUDkNT-LbhrDRg,_X-056q22gzbatpUn0mw-Q,2020-03-30
MccuFzWXDbEzW4F6LoMz5Q,mNb8m1f-Ud4arLx-88ysFQ,2020-04-09
MccuFzWXDbEzW4F6LoMz5Q,lcQRKGDkc_uRTK_Yqx5z-A,2020-04-09
q8ROLNg6VFPAtKP7Pgj5mw,wgFwhJvSl5ye274o88fAvQ,2020-02-21
c2S-SClVqTXL-IDM5rSGQw,p-U_NNgFihhkb7HfKRuPYA,2020-01-25
teNGrDo9QosC4ztKsh9Vhw,w2k6nbYTz2EGgveyWjPXig,2020-02-24
S_PvShsyfpTFqtqJLWlSQw,om5ZiponkpRqUNa3pVPiRg,2020-03-06
MjrpXt0vVII37IA-ciZf-Q,lzQLHoJdaMNwiNt76wrc4g,2020-02-02
iuGqIEM0U_JXidh7QNWRew,gMtzPWWR8cSO3b5GmhY-Rw,2020-01-18
XrIU-fKDicM2JBqf8Q-PVA,S6a7zH_36SJ3n-mWfc-2jA,2020-01-21
xO2hq8ewoE02dwN9RbMqcQ,qVc8ODYU5SZjKXVBgXdI7w,2020-02-18
xO2hq8ewoE02dwN9RbMqcQ,cth0NPkBES5a5p1D-5dybQ,2020-02-18
TmniT8S5d1rPL_6w7U7-Sg,Wcvld_AcvvrMt147Ratcvg,2020-03-31
TmniT8S5d1rPL_6w7U7-Sg,JMMb379O40Q8-BomOeZMSw,2020-03-31
lc4LxcsnfInY7HU96B-_AQ,8ezdAsi0fpmLiV95FFfjbA,2020-01-09
8UAa0I9e0T01SHnQr7S6sg,uEfSuwtIG2hJ-18NSn7uWA,2020-02-17
8UAa0I9e0T01SHnQr7S6sg,-xzRRe4TWjFP0wvp2rAB_w,2020-02-17
k6oWcFamd6RUO5pjODpe7g,cQkJPYvIz_rsBWPFS7BelA,2020-04-07
V_oxutMFWnc3GeA1Js-wIA,GGWjA8v479feCo6OPTLQOg,2020-01-02
cVThLpL5Rzd2SoKmtMbTew,FQVgCjs9MRQt_fFEDrKj5g,2020-02-06
6cW8GuKZyFjpg29djEJoPg,bg9FRc71Daub48GmIKfX_A,2020-02-25
6cW8GuKZyFjpg29djEJoPg,6Bai1MguJ1jVOY1wZliCUw,2020-02-25
6cW8GuKZyFjpg29djEJoPg,bbW_FvtI6EnoryTUIVTBsQ,2020-02-25
6cW8GuKZyFjpg29djEJoPg,DEqyltxTaflGjgg6LtcTgg,2020-02-25
DiRK1RLcNMbVdIz_rrhHfQ,L9S0eboSwE0y-TnT9PE2iw,2020-01-23
BjyM99Jm-iVOg9VIQ7CuRA,ZMFDh5PcRxHzaHd1WpmL6w,2020-03-06
pE58LVtmCvJYq_a0MCFENw,fs-xRX-JAzRSmpAbHheiew,2020-04-01
xXvKqiey-qfTHVdcOXMBtg,DfDTAQA0YCiHyhhdctoo4w,2020-03-10
xXvKqiey-qfTHVdcOXMBtg,ryL0OsvASQCDoLEQ2s9liw,2020-03-10
NpXYHTX4oB1TD1SBOWdgVg,eTNff4f-fL-S2eg5PZDElw,2020-02-29
06qRvy8fKLfzgOPdDlfGbQ,naq2UQIZYeZAr9mKLH0Clg,2020-03-21
SnBsyHPPpFgewdVqUvOLcg,QRQ45_lVOfnpIqElHuJjIA,2020-01-03
YASrwXqGQejH9xqryIsVJQ,Uq_Jlv0kSvCDls4JYrcx3w,2020-01-02
YASrwXqGQejH9xqryIsVJQ,QQ4vE4DQzhYMD0A-NelPyA,2020-01-02
5_KlM3katS2FIvSVqI0DIA,0H50qxdwgVYNROTBA3OQLw,2020-02-10
5_KlM3katS2FIvSVqI0DIA,zKCU9Q54t1INW0yaazfXxA,2020-02-10
fQM92ptX5VWazLYBiyHJdQ,Wr17mtAFFkU3-9__Qg4c_g,2020-04-07
fQM92ptX5VWazLYBiyHJdQ,4fM5kiW-haOTm3SCPYgs2w,2020-04-07
7JAnRZ7dQ1kEvbmdypjwPw,18xG4GrYdoC9phCK-oIJKg,2020-02-27
Onjg8ngJKy9sfJDRrG4yDw,rplzMW65JoaMhETvkAKacQ,2020-01-11
Onjg8ngJKy9sfJDRrG4yDw,7ldSa_AXAFC1zhOydgnCAw,2020-01-11
sOwRtI24i63a2sOR7RUDuw,e5ISY4WCsTwDodUdYGeUHg,2020-01-03
T-CyQqkKa-7VKMaekB3mog,r6XKRKXfEoybfD9yaZW0GA,2020-02-28
Q57eaTVR7QtdKSm6z4SdUA,_kIlFHUnTg17fJ7MToNe0w,2020-02-14
bmBeR7lY2sAd73bHzb0xmA,ctrQeCdENpRqMq7i6fpMLQ,2020-01-30
XWuC1Hg3eMnl4APTcvUF2Q,6Qd82hwXswALt3P2dqxAew,2020-02-24
XWuC1Hg3eMnl4APTcvUF2Q,vO57SWcwr_aN82E6A6JOeg,2020-02-24
KUTqJ1JgVX4CMvdFiXRRDg,ymQmaJm9WKB91nOwIaT0xA,2020-03-30
d-r6etXETDwlgQquRBIhfA,Jsb7b9RIdULLl1jANGKGvA,2020-04-02
zgYQ474GjDrHMnF4uyMnBg,Urn5vxG62meCqY3mEFRcmA,2020-02-25
77meEt3i8gg7KDmOUqnlcQ,cpK_DhCzK7VIGDqNbCgjCA,2020-03-01
77meEt3i8gg7KDmOUqnlcQ,xv6aAppmAee20-6gucTejA,2020-03-01
77meEt3i8gg7KDmOUqnlcQ,FstobrPUC3K_Uy95nFfN6Q,2020-03-01
olmEp9SXSAuZUNBdDVK8iA,pazeYPyJ2ycDiNDcmamntQ,2020-04-02
olmEp9SXSAuZUNBdDVK8iA,APcGxXuIYKQwrWFatgLqVg,2020-04-02
olmEp9SXSAuZUNBdDVK8iA,k4wdyggPb3eCcPxK9DVcdg,2020-04-02
tfUpq64eUgjNgP-wC9bl3Q,HcbhCXGxvfPbYaiydXIfZg,2020-01-17
tq6eMSRDX-oRfcAadTz_SQ,H040kgBYjOChvsKqvy4YnA,2020-03-02
9Jn7vU4h0OxiR4hqTDQvog,Xg0e37L4vS4kXM3tWvmMWQ,2020-01-17
9Jn7vU4h0OxiR4hqTDQvog,Kl8rYvq5-9iN-1YiF_HiZw,2020-01-17
tYx-tUZNZQOT4WmJhZ9Byw,Ah2kHOAphrZ27ryZhjbvRg,2020-02-09
tYx-tUZNZQOT4WmJhZ9Byw,ljCwbEc8HTWb-oIQTQU9-w,2020-02-09
A_T-qiwpZFe7A7U2iEuOMQ,7vyw57vXvZl1LAXK4vzQtA,2020-01-21
A_T-qiwpZFe7A7U2iEuOMQ,Gza7yrsGVHDZ5Fx7_nxbaA,2020-01-21
hp21qg-6OsaiGervCO02iw,-RIicKQS3R8dWUqrALqzsQ,2020-03-04
VaBbc5RF3IwNZaTgNKjFiA,zASeBKzUEqh3WAkeT121Vw,2020-01-23
VaBbc5RF3IwNZaTgNKjFiA,VroNH_eCdN3yL1XsNdJ4bA,2020-01-23
b_L09T-3utSQHt-2mVTsLw,fpwNgCAT4VR82oxf_wQBDQ,2020-03-04
eJ_INAc6wMNJyQ2IUh69SA,jpt0Znh5IkNdJ8JbtN9xyQ,2020-01-17
5ZeB5wB1170OF1Vg7fdZiw,xUbmVgXkvSUI54sO8oLaQw,2020-02-27
9GhkIuRKeqolItwJyxcnhA,opg5Cl7qTQhB-GDKvrmzyg,2020-02-14
9GhkIuRKeqolItwJyxcnhA,uxYkGtr9uh8ahD-AkrZZyQ,2020-02-14
9GhkIuRKeqolItwJyxcnhA,tl6k6CLljb_vzCntYC14Jw,2020-02-14
hQyDDxumAX36K2qR92KhhQ,hTTeyoWBK7q-0rnsAKvhvA,2020-01-16
E-qTFw84hXTE99XYNgrhMA,f71u4x6HGGrkAScBxLJLaQ,2020-03-25
0Y_6mmzx0A6ldMETirX0ig,-YuRTefJ1G-wSSxxYcwsdg,2020-03-04
PlO3krrmkXULsUxsv5ERig,76KhFc5QVTPyoVeTOWDJAw,2020-02-11
w7IrrDf4y-55nMunm6MeIA,XB1lEUBhZyHUXoiRFqPcDA,2020-02-19
iW9xPqnSSrlRVDZIqfg7gg,EyWZypqV917aTirCLhK0Cw,2020-03-28
tCqOKwDycPUgHP3cMiCWpg,LP8HDIUfcHjuyGV1ENVDvA,2020-01-31
3ZkU5y6oNOPwSNWeFlPYaA,SiKidCx57lIVwjjSygvRqg,2020-03-18
3ZkU5y6oNOPwSNWeFlPYaA,WVbqBwVcxn83-N264jIPAQ,2020-03-18
3ZkU5y6oNOPwSNWeFlPYaA,S5MljKv9dKjHU_YRHha1IA,2020-03-18
7cKPr7NaIAOUcCmbOl9Fig,hyuSij444_8LQrU7nqw6ZQ,2020-01-11
u9c7x1qz6GmpA9VyyhHJyA,DVEU8hxDa-McxIjPpUGwrg,2020-03-07
H-TOTOwIZ41re32QWVcf-A,lWwlPEbkR-yUt057Oc_wjA,2020-02-19
H-TOTOwIZ41re32QWVcf-A,SRK_sUnvRmMwfexoL_DLQA,2020-02-19
H-TOTOwIZ41re32QWVcf-A,0juzbrgcLHqobdK-OZAyiw,2020-02-19
H-TOTOwIZ41re32QWVcf-A,WbmoAWeI4Lj8f7yXpfa7Xg,2020-02-19
p8Hhh_0U7i79gAG_Arv3aA,ut3ihpCdl8iKs6gF4ux0cw,2020-02-08
p8Hhh_0U7i79gAG_Arv3aA,5ZzgHWbtgxu1-Gzas982Pw,2020-02-08
p8_RGlyIcmLk-4lVWEpfzw,1OAalH1MtrP_W2TYMn4zQA,2020-02-05
wTDEnFNb33tCq5K7AKEsbA,Fhn69cU1XfGj8Uyrq7XCow,2020-03-09
wTDEnFNb33tCq5K7AKEsbA,iEFHhjRwycpEyv5l4jKbDQ,2020-03-09
kpeTpDtB0rbDbYZJ2G1Vlg,4jNA2EdwDGG-ZihOXpc9GQ,2020-02-03
yVmS_LFamCCOpkkLdOTtaw,-AtM3OKL31Sek9zSi3D-MA,2020-01-02
Rcczrut97DJWmiB44vfEyg,Qpn-Frc2aXlfw4POxjur7Q,2020-01-15
Rcczrut97DJWmiB44vfEyg,a0LDZz4zFdOpDVMvzxChQQ,2020-01-15
j7EbQ5b8o0hT1hug7L5aSw,PWTZ6FUgMuF5Crls73da8g,2020-02-04
j7EbQ5b8o0hT1hug7L5aSw,7an-zIbFKvGxjpeNN9H9ow,2020-02-04
kI81Pigz-AU_6grY2mvFRQ,v7JY2rNlTURUIAWljUmlTA,2020-01-19
xZa_mzcxAocHf9D-y8b4ZA,Ve8ucDPrG_1_GcI1YN4zqA,2020-03-18
xZa_mzcxAocHf9D-y8b4ZA,0Hl2BwAIz3Gi3Jhlx7AYZA,2020-03-18
nlSHsF_vxzLovgYjKEBYMA,rS65JR99Rm5Al8RsHbm2Rg,2020-01-20
AodrLONWAMJ6MiCwf9msww,SBrJhwmN0ZqMtnUN3qBMJQ,2020-02-16
v6xF-ah0yAHqa-vpIEb3UA,oFiM2oB3yCzF7On26gZLpg,2020-03-06
v6xF-ah0yAHqa-vpIEb3UA,7NAfPyXazHjt_ja33tloqg,2020-03-06
q5ePvelwrsJVsj23L1fGLQ,d4HROB_w5bl2p6esvLSerw,2020-01-31
erpFoEDneRQLGPT_N5cJUw,Yb54GjGsDF1-6AdDKsJLYg,2020-01-02
lBRthoKjyoL34fppswoOHQ,zVKG6aNYPvnSRY0e9LNG8Q,2020-04-01
yzXztKg3J4-x8LBwFiFxFg,Lj4aiPE5RRIn5m1zgKSIQQ,2020-04-08
pvShPg1B5fr4-ujEF2Lhtw,colfdULUxE64hf8-cKXeAw,2020-03-17
pvShPg1B5fr4-ujEF2Lhtw,dXCcQD7RyStWmmG-8hkiPA,2020-03-17
69stlyR_Q7uWOvzqM6_SiA,KAiCOhVDpuHYW-z1xtt45Q,2020-01-03
PvEX1trJdQgYKSA3FxgffQ,MDsHCZrRyYGq3oaq109DuQ,2020-01-13
MBAOvR5pxpvTUhTY7Ni92w,ZGKlcfUhrvBpg49LZCJpAA,2020-03-30
TX0DoJVCTAiZwmmjQjTl-w,lRxnzUYrSFH0-u_dx4L_pQ,2020-03-20
TX0DoJVCTAiZwmmjQjTl-w,Dl6Y6sjVGL7br1O44rXDQg,2020-03-20
TX0DoJVCTAiZwmmjQjTl-w,WHmabbfgdSW-JrOU9ePMrA,2020-03-20
