user_id,follower_id,followed_at
Q0bBC45cjwRzAAbaG0MHtA,YGtDlJHWFqfv4FFrAauL-w,2020-02-21
J38bdkjevMmfZ8M_PVnh0w,DmdksmfNKLV50R-8Rz5FgQ,2020-02-26
FQ0JmtFhWnf9VFte4jy5AA,xZT47y81LfRMbatUZ2xu5A,2020-01-19
6OinLsKDFaifbhpsCTCr8w,g80MBNnAsR2K8ZJvg7L1Qg,2020-03-28
6OinLsKDFaifbhpsCTCr8w,0D5Wc2sxjOYUKt2GEEodZw,2020-03-28
6OinLsKDFaifbhpsCTCr8w,p5fsWBjMyikLmLL_VGuEMw,2020-03-28
maZBmXIBxiaEe6h070Hprw,oZk3_cSG_q-dzrvKOGJ1hA,2020-03-12
VAgRgGKC9f2C2VNY_9w00A,r_PNdku9LrFzLA0f0d1N-w,2020-04-05
d8er5F_34wZ59XQ6O-lX5A,fepcVUPERVRA16b4M-sH4A,2020-02-03
d8er5F_34wZ59XQ6O-lX5A,a8EGyTLZsG7Ba8dLQXtf3g,2020-02-03
FOs1I4yVdkzIoDZhDzWPWQ,8XIfeIlAtTFWpDLEZxl3VQ,2020-04-07
FOs1I4yVdkzIoDZhDzWPWQ,wCZti_nLbawezrXyI_4LWA,2020-04-07
FDClOkOvPESJAbEtuAHEtA,DupkU5EAPLOBI0hZ_cXXPA,2020-04-03
Zv4Q4eFQ_Ix4uEy0lCybVQ,R_qYo1s2yKTGIslOu5Dp-A,2020-02-07
O5HTtmTZ9RHMkWPwXvyKRA,GWs9J6lIUqrySTxl6uXO0A,2020-02-01
O5HTtmTZ9RHMkWPwXvyKRA,uG35h72BAMutvXAWdRpqCQ,2020-02-01
O5HTtmTZ9RHMkWPwXvyKRA,OXSJCjKtvZPf-YPDCXcWZg,2020-02-01
O5HTtmTZ9RHMkWPwXvyKRA,e3c6w6sM8sJ_g0IlF6CSog,2020-02-01
k6HN0FE8NC8vV1sZuu0O4g,S3v2L43KNkKPNm_IcZ3T7Q,2020-03-04
G07HSTzOoGroPbEMlUAuJA,VqfyjJDK8CNTEYkMNltOKA,2020-03-17
Fcx-1cDtBgMUURE3bF_q9Q,L-9vzMeH2Ug-8tx-LB4NXA,2020-01-19
0lLk6LDq6mdXIs8ptkGJDA,vrC2KB7eZurnlGh8vSb2lg,2020-03-08
4dQIE6InnrLjxEBMN3rNww,yJR-ZuVb0_yFI44_38ahUA,2020-01-03
WrnTdCAocipMs3KsTTUWfg,treZPmZFGFPTjp2yoOBfsw,2020-03-29
7oTHYUw5F13A4YXcdp16fQ,y4Jy1W82qqyb_4QUAH7HkA,2020-03-16
7oTHYUw5F13A4YXcdp16fQ,ngyxeOVMMTi7G8tXc6t_3w,2020-03-16
5MpA_PuH5nHu7BMC01I5Vw,a5qgCmnx9dQbt7DDaUFC7Q,2020-01-23
5MpA_PuH5nHu7BMC01I5Vw,-ybw7UWK87CGbNNis5vL8w,2020-01-23
3hCsMjibTMaBWSwlpKYLwA,D06JNDZEzL1QydOAnrQ8mw,2020-01-04
GA1PIkPL2NLQQUaKy-7WmA,EH3xVQ2mq8f-b4EHKVjl8w,2020-03-24
1vMmzy_K5sdoK9P-mNFJXA,Da0SSDdxx4FPokQ6hO8MTw,2020-04-07
1vMmzy_K5sdoK9P-mNFJXA,lyfYBqtDGJJ1c98pfLUcLQ,2020-04-07
1vMmzy_K5sdoK9P-mNFJXA,zpwWpno3U-oZaG3AJuKqSQ,2020-04-07
1vMmzy_K5sdoK9P-mNFJXA,fAhk1Uv7D2biuA0ROGrqJw,2020-04-07
