user_id,follower_id,followed_at
9wZ6OLZdYnTuE2flvp_ZGg,nDob9aylWWHqheH6hTT_Tg,2020-04-06
ddUsCHQmQr-N4cHMl3S3fg,Wc5L6iuvSNF5WGBlqIO8nw,2020-02-10
ddUsCHQmQr-N4cHMl3S3fg,HXVx8dG5KxQZog6kdDraWg,2020-02-10
ddUsCHQmQr-N4cHMl3S3fg,AStTppA8-jqhDxF2kajwaw,2020-02-10
kp7MOWLr5B4_6bQexQwBgQ,TaZDbptq2qexVJ_CsPEIFw,2020-03-02
Rc855L5_sY3huqaPYsIWMA,hHpOfG13c3sa0FpNcW7YdQ,2020-02-28
oKtSqgtOHP2gSjQKWUH3Rw,Yq2dviV21JkkUN_P0TGEMQ,2020-02-13
7RxYpgakCXwds4KWWtItrA,mFAJPZsHhYZS-XaruTUyHg,2020-02-16
Pvehs_IlQWkT1pDG8od_Uw,i09yg8ZBsriB9__AF442yA,2020-04-08
Pvehs_IlQWkT1pDG8od_Uw,jtM-lajwSwW65wJRaMuFxg,2020-04-08
Pvehs_IlQWkT1pDG8od_Uw,klN7Yw_aVUBscqhlkpKkRA,2020-04-08
YEO6FN1-En7WQm2RDGhC7w,tU0IfPjtjakMS4qLTMlw1Q,2020-03-06
LeA28peUE0NS4VFat7r0tA,lrCHAPouxiwsYDa1Se47iA,2020-03-20
LeA28peUE0NS4VFat7r0tA,15eJGPhRhHwX-CrEs836EA,2020-03-20
tBcVWq5PaVW_3elnBZ9V7g,chG58EhXagCSvub2-a73RA,2020-03-27
tBcVWq5PaVW_3elnBZ9V7g,VMW2ZpESh9LhyGywua0Fnw,2020-03-27
Hhwat5UOhI962KiHZoi_ww,aS5EVREY5YU_767RQ5FAyA,2020-02-15
Hhwat5UOhI962KiHZoi_ww,inO4sdR-YQKoU8MVxgDnzQ,2020-02-15
Hhwat5UOhI962KiHZoi_ww,crLwwGA8EmANBqnKAComdA,2020-02-15
wOGfOjBaP-lCS1NW_En2LQ,v84zk30cv45oa19oko1z2Q,2020-04-01
wOGfOjBaP-lCS1NW_En2LQ,RdrvkrzDbXEXhxPxSp9GDA,2020-04-01
lhOKzUy4YgAB7AJrluJsJA,53-0CIUo-pd5ysfvHXb2yQ,2020-04-02
bkfVCzFFkMTlsDWrYw4hlg,v_Ejh6sFku-vTzmrxvCO2Q,2020-01-18
bkfVCzFFkMTlsDWrYw4hlg,gVmUR8rqUFdbSeZbsg6z_w,2020-01-18
