user_id,follower_id,followed_at
adKonsQWY64vJYglPotH5Q,Ofj4dQb8FOA1ukRbDjITmw,2020-03-01
KGSyyMOpzrcGT6ZL5ZswHg,5l7-PRZPxjrCPAcAcTU29w,2020-03-16
KGSyyMOpzrcGT6ZL5ZswHg,yRuBY1XjQp0Q0IeZNY50KA,2020-03-16
8Yt0JIEC6nuqtMmR7C9Ecg,nL81rny76C2_4Ic-SFboIQ,2020-03-17
8Yt0JIEC6nuqtMmR7C9Ecg,xR6YICUevgiWZQ-_EkX5aQ,2020-03-17
Av0q-gWdXrKKzTf6h8NaEQ,X2KE1bk9P3wH527vMEnNAw,2020-04-05
Av0q-gWdXrKKzTf6h8NaEQ,r_Q6zhem0pJhvLcvp3YTXw,2020-04-05
YTmzLuuy2ky3lsN2pMJHFg,RoemZuL56MW8uWranrV6gg,2020-03-23
YTmzLuuy2ky3lsN2pMJHFg,NcIVAyjpdXVNomQej-bATA,2020-03-23
zQZVLP4xS_K2L3dtpIBGHg,fKFNLUl5Pwoz543loW-onw,2020-01-21
zQZVLP4xS_K2L3dtpIBGHg,L2muXoMc6VWEFdTjNzAFhg,2020-01-21
dyxU2NgVBeaPNI-eg5lkUA,c6SNw1E2AZSoHrtEI3y7Uw,2020-01-21
Cs0xyxxPoQKLMc3HQnjWZw,_ikh8FuOYREsFK1rWjexvQ,2020-02-29
XS7Aqy1IObLCA1Ks_-es0w,txCB39JgUPF0M79LREUqRw,2020-02-20
vajiGbW-I51x5j--g0Qdzw,dIuYkwYX9zDctKN644P-Vg,2020-03-26
P0pFmBdgsP4_ceJuRaMbBA,w57Yn8npGhdDHmHFGKk2jA,2020-02-25
P0pFmBdgsP4_ceJuRaMbBA,hizGc5W1tBHPghM5YKCAtg,2020-02-25
P0pFmBdgsP4_ceJuRaMbBA,8Zocr6jVED5JQEBvqwEBZw,2020-02-25
P0pFmBdgsP4_ceJuRaMbBA,wy4NZPGAonzuz9RzSDtDNA,2020-02-25
S73QBzJqEIwJsde56bJUqw,YMTcBb6Vj54rd_NuFtb8QQ,2020-01-02
S73QBzJqEIwJsde56bJUqw,zrRdKtoExFGkm9Ju_rigqA,2020-01-02
0JOY3EZh_BfD_n3MvqWAEA,u-SJDpudpxojlH9U_C4GTw,2020-01-14
0JOY3EZh_BfD_n3MvqWAEA,SVcQ8yqaLDmjMwPRDwQPaA,2020-01-14
IMakg8aAdZV9UZKMKfFD7w,B7e7gS9fPqKJ0o8hhhwG8Q,2020-02-27
IMakg8aAdZV9UZKMKfFD7w,sm_6b3wfMLBdTJSNkPlQBA,2020-02-27
vj5d4wZweOXSjqb7MOau6w,CUOMwcwSu7mFMsIahXkrcQ,2020-04-06
YtFKYyQJ5_irfH8l2Ay4Cw,6ju0XLUXS1prtiflMP8PDw,2020-03-16
g5JS5EUIOnIzkz3clvTfnQ,iFvVf4X0r5G4FSDx92bIfg,2020-01-03
g5JS5EUIOnIzkz3clvTfnQ,3p5gkk-KZ1_KTbEnm8Qn3g,2020-01-03
g5JS5EUIOnIzkz3clvTfnQ,9lyLNz5VrcgMn0lPD86LHw,2020-01-03
Yqz7KotmVKCPsFMCgeb7ag,p1gb8k6jROz6gzufzgKUuA,2020-01-10
Yqz7KotmVKCPsFMCgeb7ag,54Q4IYU9_xm0znJdsSa4Yg,2020-01-10
RnTu1cHJvDp1DF1ITRqoHA,ma9AY5EAMDkuJNeRuMoBhQ,2020-04-09
RnTu1cHJvDp1DF1ITRqoHA,29z9lm0cBu0cl4VpCt5_HA,2020-04-09
Eh0QHPAbBxzrJm52rizxeQ,ak0jYenosURg0q1SPC5nLw,2020-01-03
JglHTrAdT4pfCqw0q8Fc0Q,RJrGgtBXkpX2oEHM4hSqXg,2020-02-03
ls04uYjzMYiJqp538rFo0g,U1t4JQEJzeudS7KsTzqxqQ,2020-01-25
ls04uYjzMYiJqp538rFo0g,cFQGla2qFl6bRwlqmEwfGQ,2020-01-25
oA0hD2K37uHuHlGkCarL4w,SLNoWSaVDH40fs5KJFmF3w,2020-02-29
oA0hD2K37uHuHlGkCarL4w,UGKekpRmlGD4nWjKEvnpYg,2020-02-29
oA0hD2K37uHuHlGkCarL4w,oRU6APpVlLFlAGpwrJKs0g,2020-02-29
MpVih15H8-XVzmPHWCWFHA,7ZJyr6-sVlzEFam-TMr0BQ,2020-01-28
J_XhcqfgbkcCSGiP6j6p8w,VPWXWmwlYn8JiAjvlRpNVg,2020-04-07
8gB7Vmg5fWden391l-afvg,rOhXGz-B8nPIjgWJu3tBMQ,2020-01-31
SbcScoVJxeprc2Da9WOGww,9HXoJ-X2c1-yi1O5VW-7HQ,2020-01-17
-zPJwsWunKvOVSXoeZRr4g,w_q1XjQCnXcjzLMqJmQPqg,2020-02-28
9dPYhvbE8Aar54i_a1AsLQ,04L4sLSMyja-rB1xVSo8oA,2020-02-19
9dPYhvbE8Aar54i_a1AsLQ,V9znluj8kE5elZOY6l1NAg,2020-02-19
9dPYhvbE8Aar54i_a1AsLQ,myuAJfr0aXBwcMef4SeA_Q,2020-02-19
sQfLqd4oEMJ_yB8JiZZ7Uw,-XPBhSMs1mh4pmVxuhDA9g,2020-03-01
b334WkYKD-MNU_0NAhHP1Q,Wp11jaXd3nQGwxTVH5ZTyg,2020-02-20
b334WkYKD-MNU_0NAhHP1Q,LwW8m8lLaOGVoPMMXRmn6Q,2020-02-20
b334WkYKD-MNU_0NAhHP1Q,Kx03pQOZHlhdWfv6nJMTlA,2020-02-20
2teiFdq-0WALH2vA3bpD4A,F6bfLeuvoBu35rWMoFybMw,2020-02-24
XRs5TikSz5TcZa6CnnEUcQ,YRhwHXrg8MCisKdYMCNzWA,2020-01-07
SCf6_6h0QUSLuTyHygEfWw,0N7Ti9aXjk_1IQJngVLH4Q,2020-01-13
SCf6_6h0QUSLuTyHygEfWw,hf79XKcfqtxKP0PgcuX4HA,2020-01-13
WaN_oLgWXrDxmWGVTRILeQ,XVkqa1Rnjfv4ZeLMRV_aSw,2020-01-11
VYOgw9MSYEgjhNzEOtgWOw,bKTB22B8f1o7q25Sn8aN2Q,2020-02-08
VYOgw9MSYEgjhNzEOtgWOw,TBrMI1EjqRVPpnaafW5Ygg,2020-02-08
czwpzhUuBuxckoDQIsYaGg,l6TAhJQMcOf1LA-Xcgq5SQ,2020-04-07
Om3FK9DV6oGCF287drCigg,U2f_VCU5GrfOZlZHsJjetg,2020-02-21
Om3FK9DV6oGCF287drCigg,R7C_PGUiBgJbIgXNkk1I1Q,2020-02-21
Om3FK9DV6oGCF287drCigg,bv5g9xdct8AW3AHQeyn7Lw,2020-02-21
M1x4ewi8bZ25emdJc-UN_w,5KUvEhEQM2HG1sxK9q2VLg,2020-03-07
M1x4ewi8bZ25emdJc-UN_w,9iZ_Ns82uOe6CGlhKGTZYg,2020-03-07
0suu5E2Fx-fXz6np9yD5Sw,wIcFv3tdq3l-6wIYU_fEvw,2020-02-16
IKkK_waJT8aER3-XB0WBjw,dpzAqLprtex54rXlCU-OTA,2020-03-24
IKkK_waJT8aER3-XB0WBjw,QkhRTrURcY3DW0BLLFPsIw,2020-03-24
IKkK_waJT8aER3-XB0WBjw,I2HI2K9iDSogMDymYP4yNw,2020-03-24
IKkK_waJT8aER3-XB0WBjw,vS8NX6ojNzY4-_6a7Lnlug,2020-03-24
0OmKSjDVjJWFts1yqpEbTw,r4aUKljZ12noFb5h2Mw_sQ,2020-03-30
0OmKSjDVjJWFts1yqpEbTw,qVc8ODYU5SZjKXVBgXdI7w,2020-03-30
0OmKSjDVjJWFts1yqpEbTw,fdVCBVz4VWLo2bMbPsco9Q,2020-03-30
_UcJnEVrjjVlpipAm-HE_g,HlZWeFB-VBfeY5NNcXsC6g,2020-03-02
xlsArJLxP4aOJhz4e8hoHw,stWZ0zyU14YNgMnh2CG8WQ,2020-01-14
6DYZkgNEPmlki3HRki_NCQ,6q6C8xLgaLR8RHfjlrXJvw,2020-01-27
6DYZkgNEPmlki3HRki_NCQ,WGzrfhy9yKJZZdGXs4Lp0A,2020-01-27
ZZGC4nUFeBZfMUzBsjtqEQ,2_MSk0PTCyFLdlkVy0RVpw,2020-03-22
G3xWFvDwXPVanODsJdlBlA,EpCC_iFak_zUGczquvRBXg,2020-04-09
G3xWFvDwXPVanODsJdlBlA,8XMmU7lFuUIL0m1uJdAA8g,2020-04-09
9oepw8KxX8BBXDLFE-u77w,ihawB21fvQVICxp5kTAgzQ,2020-02-27
FJel-tX2uMhfhv02vCQ3EQ,8lMRDUmDBn3vkDneGiGfIA,2020-02-05
L4Q4iLFLPh9kXVwC-XhXkw,rrRZ2TubdRzkAksCwzHtvA,2020-01-30
L4Q4iLFLPh9kXVwC-XhXkw,uKxUtSvo1An9d1xbQOiidA,2020-01-30
5ck2fQ1PzNqx2jZFgyCl0g,aBj8UyZzuryIYH1Yidu23A,2020-01-31
xMa8cormoQ5v6B6l-sqTzw,RcQQKtZvA0ptN5oKpqkTUw,2020-01-28
xMa8cormoQ5v6B6l-sqTzw,P_zJ0bvns-RgGdCC2sNi2Q,2020-01-28
_LZ_xEirLHQa2NZfEK1f7Q,lWORBRpKZo97QsjIF_p66w,2020-01-13
_8p5stOU294XXlSURf57Yg,nZQXKpFLfxuJ9FZ2oRvMgg,2020-03-29
03e0cENOPYswgKw5-McrvA,lurVw8WAzlEYLYMm8dOOCw,2020-03-30
kbGm-yFuhpjLHYDQ0q5DeA,cp7GNIawJxDgQ83tXNA4kQ,2020-03-12
bWAB7Yu0xbWH0JizKynyTg,bqy9SjgaeuR-g2Ml6zaWtg,2020-02-14
bWAB7Yu0xbWH0JizKynyTg,rrb2YcC_Wp19TooQgs2fig,2020-02-14
gMHqP6b6cLJNpMIgtPX6fw,dcmjO1DY4VOe_26bVlQtAw,2020-03-20
gMHqP6b6cLJNpMIgtPX6fw,Z_ZkQgFtL2skSyZ9_9NUaQ,2020-03-20
gMHqP6b6cLJNpMIgtPX6fw,2muXxgA6atQpaG4uW7PPsA,2020-03-20
gMHqP6b6cLJNpMIgtPX6fw,_EICmSxXZLJHyOLCuKu4gg,2020-03-20
UH2I8EazvIObbcw1lD-yHw,EFLTQ2aoiPdG17GkJB_4PA,2020-03-20
UH2I8EazvIObbcw1lD-yHw,eYW6HKDCOLAf1COkxhVG5g,2020-03-20
8KB06_7FN5MDrrjA49DVJQ,VLLZzFHjKewM7pBqSV-rLw,2020-03-05
uS4_W47y62UOEY4HsORgEw,GtR1l5A9fVSifaeGWyWm5w,2020-02-27
