user_id,follower_id,followed_at
-TG5AUKojZBYqxJCAyrbPQ,ucAN8VJoiA-_ysMCgZev1w,2020-01-20
bgAwpv9WxE4-txsUd2jasQ,cP88LLK3MfwONj8v18qcgQ,2020-03-05
bgAwpv9WxE4-txsUd2jasQ,_1SKSmLqpHBqWh09DxQMfw,2020-03-05
bgAwpv9WxE4-txsUd2jasQ,6rK83_P1iTeePWCxkJdroQ,2020-03-05
ceN7VKCpluf1X9tau3W07g,wqO6aHfvvbFN8QIreYpqkg,2020-03-05
ceN7VKCpluf1X9tau3W07g,32RO7a-yTGyK3Rc_gqNHvw,2020-03-05
GLgkxudM2T9DTCHh8IbIWg,C3Hpsx_eDfeSmxEc1HBzpA,2020-01-05
GLgkxudM2T9DTCHh8IbIWg,O_GWZZfQx7qv-n-CN7hsIA,2020-01-05
xpupeLElecmWJMKBeoNxSA,6z9ERfBvRF3HOXLNTNkdpg,2020-01-27
xpupeLElecmWJMKBeoNxSA,JwyZSIL0m-ilFXpYfETebQ,2020-01-27
xpupeLElecmWJMKBeoNxSA,c-geEqyt3Ko6yTEydoCYTg,2020-01-27
2q2kyG59VG6nsO8soc7-vA,6lQqg-USl0omVBHSxj4miA,2020-03-18
2q2kyG59VG6nsO8soc7-vA,v-N8egOiitNFkGQRo-NF-Q,2020-03-18
2q2kyG59VG6nsO8soc7-vA,6tPrnzTK3LG5WcCDg5q2LA,2020-03-18
2q2kyG59VG6nsO8soc7-vA,WUXA8M1RHyjDwaALJln6qA,2020-03-18
YB14HyfuXX5vphO5-koYQA,89H-IM6Wh_FPp1Y2BRnh_w,2020-01-22
7xTnJsHhXaC3oDDVSqcwUw,NLsn5Rpw_GOCexktrOFPXA,2020-03-12
xHg6EyTyslcuQLGQY7oH6Q,aJyL40r4okB3PFqHAzW60w,2020-02-02
xHg6EyTyslcuQLGQY7oH6Q,coUpYiwu9Fa7LYydZ0Ogpg,2020-02-02
xHg6EyTyslcuQLGQY7oH6Q,1Gjy3VreTHgkxwxJ4ZaM9g,2020-02-02
8hIkkLBQzoP6mKljGYnrMw,yd0BzZDWw4pV-PcURjHP8Q,2020-03-13
09kY4vlMgLiiXp22KBGAwg,Ww9IvgIEWvLhx5BtJkDtmA,2020-04-03
09kY4vlMgLiiXp22KBGAwg,nGmoPkLxSPw9e928-dhG_g,2020-04-03
xjcNbDUk8LLgVu81NZxcSA,lqlyLEysBDW6SrWhUvlczg,2020-01-16
zBgMNeD03vCpfE5ZyrwgVw,nw-eLMChav69nljbL7HejA,2020-01-15
