user_id,follower_id,followed_at
cC972bg6Ta68JITAEjClDg,AyQPi60KGYkug8x75eUr_Q,2020-03-30
cC972bg6Ta68JITAEjClDg,hnmp84UnqOBVjwzX-O1s4A,2020-03-30
EjdWj3PW9WASDHVzhhbX1Q,k8loHfuD6XfmxlM_podojg,2020-02-06
EjdWj3PW9WASDHVzhhbX1Q,0eb8Zp8u9Jpcw5PcDxuUYw,2020-02-06
MJp8lsSEcOd2mLkJXXm-2w,VzBC-Iu-3GnAFc7LA_P7nQ,2020-03-06
fg9qVY9GAPCVkvj-VtHGeg,pQg8V7pxyaFR5GqbWldw4g,2020-03-12
_4WsaFozGpINhGzkCd-eDg,vkaD30c1d2A5LdOFOKVAgA,2020-02-11
_4WsaFozGpINhGzkCd-eDg,w3G8B2S7-AUxKCLIwxHbNQ,2020-02-11
C2ltOH0VH0lFDZrs6x2crA,mPz1i6JcxsXwIaVtOVi9-A,2020-03-05
cRJ6LRBWZd5ACgPSBBoklw,tLwgsdOAHUuGKc7uWZUPxQ,2020-01-19
3QAncdSAUas4Qm66nUfNbw,d1m6Fb2jhTxHeRdu7RAl9Q,2020-02-14
gtumuB9DYWLW9LvF71GJng,zfFcP17oTj9OOmsLQOJRAw,2020-03-23
gtumuB9DYWLW9LvF71GJng,hkAEAyRN1PU9NTJfSnEBIQ,2020-03-23
5r8AbGur2eVWPls5SdFH8g,q2ooSSxfRwIwJBjUN-RjcA,2020-01-26
5r8AbGur2eVWPls5SdFH8g,SY9Vp9adREujF4_d3iYrhg,2020-01-26
Eg4tcRHH9lMfmgLApzyOiw,H5hQMKeIdWMmcrfbtjTWgw,2020-03-20
Eg4tcRHH9lMfmgLApzyOiw,kjeX2RXvW7RhBbD2QLd5jA,2020-03-20
eK1SIAclubpwqVONWHQugg,Xp8kYBTdGXVk4wY7jVUaEQ,2020-04-01
VW-GCGTjAo96clsdAFrM9g,atJxQt-DXjxSkYJwhJIf9w,2020-03-25
qXZkVcXrpvoaA5PYX3KTaA,f_gZwl0Njrw9oRVJz9tL1A,2020-01-21
HpdkeV8tqtimZWudbM7jPg,h1zrIjfFH6lyDxbltfHpcg,2020-01-11
HpdkeV8tqtimZWudbM7jPg,KJVFNlv806nWfhW_rjc9aQ,2020-01-11
Du3d3f3EG7jxHbMC-nzs9g,jXXY61CrSzXQmDeUG7aA6Q,2020-02-29
Du3d3f3EG7jxHbMC-nzs9g,bX0lWPIma7UBL3B4zLDK4A,2020-02-29
Du3d3f3EG7jxHbMC-nzs9g,icTMh-muvjlyV1s1V3AhHw,2020-02-29
Khx_1xf4JedhEXlKQKGwFg,V2XFafPs2Ha7kgqW7zvJfA,2020-01-30
