"Yay-yah!!","2011-12-09","0","zFnPRtP7LGvr3sfxvy_dfg","QXaRek__Hiw1UuyfzZ6DKQ"
"Bring on the Cold Mountain!!!","2011-12-15","0","zFnPRtP7LGvr3sfxvy_dfg","QXaRek__Hiw1UuyfzZ6DKQ"
"Merry Christmas!!!","2011-12-18","0","zFnPRtP7LGvr3sfxvy_dfg","QXaRek__Hiw1UuyfzZ6DKQ"
"Brownie in a blanket... Oh em gee!!!!","2011-11-23","0","E0TK141YMBP0LBknhVKEqw","QXaRek__Hiw1UuyfzZ6DKQ"
"Introducing Brad's mom to our favorite place!","2011-10-28","0","fYaGaIPSjOSF7QVloicwSQ","QXaRek__Hiw1UuyfzZ6DKQ"
"I found something I love here!! Yay!!","2011-10-01","0","Nk2gNrMDZa9_7gmT3W-zjQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Spicy teriyaki wings are awesome! And some of the best fries in Charlotte!","2012-04-27","0","Daasejc2-RV-MxEKpPjXtA","QXaRek__Hiw1UuyfzZ6DKQ"
"The spaghetti sauce is amazing :)","2012-03-24","0","bMTqFQqYoeANon4iVlatpQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Ask for Ellen, she is awesome!","2012-07-03","0","zLAjobZ6B_0tgJsB41FNuQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Great lunch menu with lots of tasty choices!","2013-05-07","0","8kKTZ0TzLpuPbk8eNGBEGA","QXaRek__Hiw1UuyfzZ6DKQ"
"So lovely and romantic.. The cuisine is amazing!","2011-11-23","0","bm_PGQMGMjylitqkNIEzTw","QXaRek__Hiw1UuyfzZ6DKQ"
"Got the new ""shellac"" (sp?) polish... They did a great job!","2011-11-04","0","phsHuoggs0hS-Zc70ni5Bg","QXaRek__Hiw1UuyfzZ6DKQ"
"Wonderful place!! Very friendly staff :)","2012-01-10","0","g5CnLNmS4mm7MbdxV63Ivw","QXaRek__Hiw1UuyfzZ6DKQ"
"See the comments under this post for a final determination.. but so far so good!","2011-10-08","0","SHFlELFcEcAOJv_fTAKChQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Absolutely amazing food!","2011-11-15","0","TLWZK8NIpn4zI4_yut-q6Q","QXaRek__Hiw1UuyfzZ6DKQ"
"Charro beans are super good!","2012-09-02","0","d8lmIZIqmBC9oPM8y1dc7Q","QXaRek__Hiw1UuyfzZ6DKQ"
"All beers on tap are NC craft beers!  Yum!","2012-08-26","0","RNO7SRmfVi0CyXjtPhXELg","QXaRek__Hiw1UuyfzZ6DKQ"
"Enjoying the Kaleidoscope Ice Show:-)","2012-11-14","0","c9K1RoEEmTDoM2DnGot_NQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Taps on the tables and good food!","2011-07-03","0","XMrLwzmEAsfNpbKRC7vUzQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Way better than the Southpark location!","2011-08-12","0","XMrLwzmEAsfNpbKRC7vUzQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Cottonwood Pumpkin Spice is on draft! Yummy!!!!","2011-09-14","0","XMrLwzmEAsfNpbKRC7vUzQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Cold Mountain Ale by Highlands.. Mmmmmm!!","2011-11-07","0","XMrLwzmEAsfNpbKRC7vUzQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Yay!! Mongolian Grill is back in Charlotte! Yum!!","2011-09-25","0","80TTAvMtRsPPFtFFnXgskA","QXaRek__Hiw1UuyfzZ6DKQ"
"The house dressing is absolute perfection, and zucchini fries and fried chicken are the best in town!","2012-10-03","1","1FlIbmN4aNJuXsGK0shnfQ","QXaRek__Hiw1UuyfzZ6DKQ"
"The bread and dip is awesome!","2013-07-20","0","bXbCGFk3ZjLcTdQQB-xPyQ","QXaRek__Hiw1UuyfzZ6DKQ"
"Good","2012-07-06","0","61Gcb01LdGskyOidVSAmWg","V_tKCEpP_3qqW1HxZIGoFg"
"No tip","2013-05-03","0","rZOzhSA5HP6IdpxuN4v66w","V_tKCEpP_3qqW1HxZIGoFg"
"Great","2017-01-31","0","T2tEMLpTeSMxLKpxwFdS3g","V_tKCEpP_3qqW1HxZIGoFg"
"Great burgers","2017-01-31","0","WxtjFPaPK1WGBHGQhq2bBA","V_tKCEpP_3qqW1HxZIGoFg"
"Friendly and good food","2017-01-31","0","9dqdzRzjSfbnMvjUGqWBAw","V_tKCEpP_3qqW1HxZIGoFg"
"Nice atmosphere and good beer and wine in old Huntersville","2016-10-22","0","6Ef2Ovnj-DLsXzUQyG2b7w","V_tKCEpP_3qqW1HxZIGoFg"
"Great place for brunch. Nice neighborhood","2017-01-31","0","62O27qrgr_yl--a3DwiW3Q","V_tKCEpP_3qqW1HxZIGoFg"
"Awesome","2014-10-06","0","rHD9SpreD8BJ0YVY9yuc1g","V_tKCEpP_3qqW1HxZIGoFg"
"Not sure what is going on in this location but their produce is not fresh.","2016-05-02","0","Fc-CATJZ0rD2pVfcGdPL6Q","V_tKCEpP_3qqW1HxZIGoFg"
"Brewing my favs Costa Rica and Mahogany!","2011-05-03","0","Nx_08EV_upf87T566h_Pvw","lex6dMPYthREV3iR9BasSg"
"BOU Breakfast is coming!!!","2011-06-07","0","Nx_08EV_upf87T566h_Pvw","lex6dMPYthREV3iR9BasSg"
"caribou now has breakfast sandwiches!","2011-08-04","0","Nx_08EV_upf87T566h_Pvw","lex6dMPYthREV3iR9BasSg"
"long day!","2012-05-23","0","nLmgrCtMOkenVoJm2n8O4g","lex6dMPYthREV3iR9BasSg"
"Picking up Dale","2012-05-23","0","yQab5dxZzgBLTEHCw9V7_w","lex6dMPYthREV3iR9BasSg"
"Sarma NOM NOM NOM!","2011-05-07","0","10tJuB_YkVQWuk4PtoI7iA","lex6dMPYthREV3iR9BasSg"
"horrible!","2011-07-07","0","WIfPa0J6cvQ45DlPnW8pKQ","lex6dMPYthREV3iR9BasSg"
"Rude staff, incorrect ordering, and a disregard for cleanliness.","2016-08-14","0","Rx6PF3O6Q8pJz8dLMJZfKQ","lex6dMPYthREV3iR9BasSg"
"Great food, cute bubbly server!","2011-05-05","0","RbMo9QIPDWP7nAAolS7IFA","lex6dMPYthREV3iR9BasSg"
"Service seems a little overwhelmed sometimes, this place is amazing I just don't know of they know it yet to staff it properly","2011-05-03","0","1WtUgLhdBdQ39aBvEUbsnw","lex6dMPYthREV3iR9BasSg"
"My favorite place for Vanilla mocha prepared with skimmed milk!","2013-03-12","0","Nx_08EV_upf87T566h_Pvw","tsg7XY_BFaqoP4Y6R5Ui4Q"
"My all time favorite bakery!! You should definitely try their salted brownie!","2015-06-10","0","gG9z6zr_49LocyCTvSFg0w","tsg7XY_BFaqoP4Y6R5Ui4Q"
"No more Roobios lemonade","2011-01-25","0","Nx_08EV_upf87T566h_Pvw","Ba-HWPwRy0xFa0DMwUZyYw"
"US Airways luggage pickup at zone B","2011-01-23","0","yQab5dxZzgBLTEHCw9V7_w","Ba-HWPwRy0xFa0DMwUZyYw"
"Come early and communicate w them. Prompt pleasant  service-this Gal couldn't ask for more!","2013-06-04","0","NJtFVBf66FUT0eNf_TdqoA","9sVPTvob7602kf50ETTC_w"
"Don't go-Grandma does nails and can't see. Worst manicure ever.","2012-07-02","0","4NA1JLU0m55vQt7SXgZw_A","9sVPTvob7602kf50ETTC_w"
"Apparently the hours of operation posted on the door are just a suggestion bc this is the second time they are not open when they are to be.","2012-01-12","0","yAwo0xYilxcOd4nxLo20DQ","9sVPTvob7602kf50ETTC_w"
"Awesome-amazing-you won't be disappointed!","2013-10-12","0","P9xoO-WxaazIMQI7grYUwg","9sVPTvob7602kf50ETTC_w"
"Great service, smiles all around, great menu!","2011-07-08","0","6iJ8yrsueJ8QH3HceGstxw","9sVPTvob7602kf50ETTC_w"
"Average food-less than friendly workers-slow process-sloppy tacos with sauce that's too runny","2013-06-17","0","gTn_YaXUYEC5py8ESrX5Wg","9sVPTvob7602kf50ETTC_w"
"do not take greyhound! bunch of lies and chaos. big disappointment","2014-08-11","0","g_5FjWPitspz6wYk4v2Asg","RRGbYyLS9mvDaqlmNbdHQA"
"My family and I All got sick after eating there yesterday.... not sure I can bring myself to go back anytime soon.","2015-03-02","0","xSIkiqB2tuiyJwFmPyNR5Q","RRGbYyLS9mvDaqlmNbdHQA"
"Lamb burger- hands down! !!! Gotta go back soon!","2014-08-04","0","RAh9WCQAuocM7hYM5_6tnw","RRGbYyLS9mvDaqlmNbdHQA"
"I could've made better bubble tea at home!!","2015-04-04","0","Jo6EcTFYMMFbbdmkSPG5ug","RRGbYyLS9mvDaqlmNbdHQA"
"Awesome bruised dry gin martini","2012-05-10","0","0v984vlPQfb4VZWvBJSsfg","ywPmTjd2DWVVt6TnY-nbdg"
"Worst service in Charlotte","2015-07-18","0","iiuXldyDVwgtmFwo_pxSAg","ywPmTjd2DWVVt6TnY-nbdg"
"Why are there kids here for a 10 pm showing when they card at the door?","2012-06-02","0","4R-tCDl-s4m89M1KJmiKOw","ywPmTjd2DWVVt6TnY-nbdg"
"Always reserve for Friday or Saturday night movies, worth it though!","2012-07-13","0","4R-tCDl-s4m89M1KJmiKOw","ywPmTjd2DWVVt6TnY-nbdg"
"Always opt for the deluxe pedicure...definitely worth the upgrade","2012-05-05","0","phsHuoggs0hS-Zc70ni5Bg","ywPmTjd2DWVVt6TnY-nbdg"
"Hummus is fabulous","2012-05-04","0","SHFlELFcEcAOJv_fTAKChQ","ywPmTjd2DWVVt6TnY-nbdg"
"The spiked lingonberry lemonade, strong and so good!","2012-07-13","0","csp7yhSDFkjdEKKGG7n6NA","ywPmTjd2DWVVt6TnY-nbdg"
"Best coffee house hands down.","2013-03-08","0","nLmgrCtMOkenVoJm2n8O4g","4SDhSBQ1lApk4GnXSAl_IQ"
"Love their coffee!","2013-03-12","0","nLmgrCtMOkenVoJm2n8O4g","4SDhSBQ1lApk4GnXSAl_IQ"
"Crown & Coke and Southwestern Egg-rolls.....nuf said.","2013-11-15","0","iaxcPqixpOjUFxkfbx84AQ","4SDhSBQ1lApk4GnXSAl_IQ"
"Good fried rice","2013-05-13","0","jm3fziU8QfLBdkQg2LQb3w","4SDhSBQ1lApk4GnXSAl_IQ"
"Really good food, sushi is tasty.","2013-06-30","0","F0c7tv_7Ypftyb9FKM1zOA","4SDhSBQ1lApk4GnXSAl_IQ"
"Don't give you much....","2013-10-04","0","6GHVxtMvgn5u6hl9V7Fqjg","4SDhSBQ1lApk4GnXSAl_IQ"
"Ice cream is ok, portions are very small. Will do in a pinch.","2013-10-04","0","6GHVxtMvgn5u6hl9V7Fqjg","4SDhSBQ1lApk4GnXSAl_IQ"
"The grilled calamari is freakin' AWESOME!!","2013-10-04","0","HeVQg_GufyHnmvGGh4FCaQ","4SDhSBQ1lApk4GnXSAl_IQ"
"Freakin' grilled calamari rocks!!","2014-02-15","0","HeVQg_GufyHnmvGGh4FCaQ","4SDhSBQ1lApk4GnXSAl_IQ"
"Awesome food and service, we come here all the time.","2014-11-28","0","HeVQg_GufyHnmvGGh4FCaQ","4SDhSBQ1lApk4GnXSAl_IQ"
"Wish this place was closer to my house, like NEXT DOOR!","2015-03-21","0","HeVQg_GufyHnmvGGh4FCaQ","4SDhSBQ1lApk4GnXSAl_IQ"
"This place has been here FOREVER, everything they serve is delicious. Staff are always friendly.","2015-02-03","0","QlIW78umKyE5d0BLpPh1-w","4SDhSBQ1lApk4GnXSAl_IQ"
"Excellent homestyle food, great staff.","2015-01-05","0","LQI8R7yYXmWzWKd7wLCf2Q","4SDhSBQ1lApk4GnXSAl_IQ"
"Excellent home cooking, huge portions and great prices.","2015-04-06","0","LQI8R7yYXmWzWKd7wLCf2Q","4SDhSBQ1lApk4GnXSAl_IQ"
"If you've never been here you are missing out on some of the best food around.","2013-09-27","0","srpU4CLSxzZcNdAUBfiiRg","4SDhSBQ1lApk4GnXSAl_IQ"
"Hot girls work here!","2013-05-10","0","9ePd14ukO4iwaKRcU9OSTw","4SDhSBQ1lApk4GnXSAl_IQ"
"Crown!","2013-07-08","0","RuR-G6H3efCZimgHDwj9og","4SDhSBQ1lApk4GnXSAl_IQ"
"Great coffee!","2013-03-02","1","LWy0Yq9jEm2lNLAkj7u93A","4SDhSBQ1lApk4GnXSAl_IQ"
"Excellent coffee","2013-03-09","0","LWy0Yq9jEm2lNLAkj7u93A","4SDhSBQ1lApk4GnXSAl_IQ"
"Irish coffee!","2013-03-10","0","LWy0Yq9jEm2lNLAkj7u93A","4SDhSBQ1lApk4GnXSAl_IQ"
"Love this place!","2013-04-12","0","HDv-KchmLSlRr5MXxRkNqQ","4SDhSBQ1lApk4GnXSAl_IQ"
"Sushi downstairs! JACKPOT!","2013-03-14","0","97K4904NnvB_zSEVGHDc-A","4SDhSBQ1lApk4GnXSAl_IQ"
"They have good food only problem is no menu online. 
I called to ask about it and the girl that answered didn't offer to help at all. She had a very snotty attitude and was no help what so ever. So we decided to order somewhere else.","2012-12-15","1","D7FK-xpG4LFIxpMauvUStQ","4SDhSBQ1lApk4GnXSAl_IQ"
"Too expensive, no customer service.","2014-06-18","0","FvHty1O-VpUfxuVRDzkQ6w","4SDhSBQ1lApk4GnXSAl_IQ"
"Food wasn't good at all. Meat was chewy, rice had no favor.","2013-11-09","0","4sOWCIBSE8awjOuhL_HySQ","4SDhSBQ1lApk4GnXSAl_IQ"
"Love it!","2013-08-13","0","CDP1ghXEqVTKrxQnA3BYpA","4SDhSBQ1lApk4GnXSAl_IQ"
"Not a big fan, very bland tasting.","2013-11-08","0","tB7wE98TiyI7Y89NeMCVww","4SDhSBQ1lApk4GnXSAl_IQ"
"Well.... mediocre at best. Saw the guy dumping a large bag of frozen carrots into the cooker, so I figured the rest of the food came out of the freezer or can also.
I love hibachi steak but I definitely will not try it here again.","2014-05-04","0","PmgbmK6wG0S-Nndo1becBA","4SDhSBQ1lApk4GnXSAl_IQ"
"See these places all over, figured I would give it a try.","2014-05-04","0","PmgbmK6wG0S-Nndo1becBA","4SDhSBQ1lApk4GnXSAl_IQ"
"Back again!","2013-05-03","0","U3kygJOTlTQFlfaZS7sQjA","4SDhSBQ1lApk4GnXSAl_IQ"
"Awesome!","2013-08-22","0","U3kygJOTlTQFlfaZS7sQjA","4SDhSBQ1lApk4GnXSAl_IQ"
"Most awesome dogs around!","2014-06-19","0","U3kygJOTlTQFlfaZS7sQjA","4SDhSBQ1lApk4GnXSAl_IQ"
"Just awesome!","2014-11-04","0","U3kygJOTlTQFlfaZS7sQjA","4SDhSBQ1lApk4GnXSAl_IQ"
"Calamari fries are killer! Fast service awesome wait staff.","2013-12-21","0","7SSWu5lfjqYPLjiQDAlPPw","4SDhSBQ1lApk4GnXSAl_IQ"
"Come hungry","2013-03-13","0","El5JZDDP6dI8nbls2g-B4Q","4SDhSBQ1lApk4GnXSAl_IQ"
"Bojangles is so much better, KFC has gone downhill.","2013-10-12","0","TpKQh8deczg9IXChAPw49Q","4SDhSBQ1lApk4GnXSAl_IQ"
"Adding milk chocolate to your coffee is the smartest thing one can do.","2014-03-26","0","nLmgrCtMOkenVoJm2n8O4g","t1ppeLG7-k-qjuOBrXvZsg"
"Park at the Harris Teeter down the road and walk over. The parking deck is always full","2014-03-24","0","OYSUIysIehpViTOMz-e38Q","t1ppeLG7-k-qjuOBrXvZsg"
"Park by Dicks sporting goods. There's more parking","2014-03-22","0","ES0ijQ-KlNPUoXl4tK1tDQ","t1ppeLG7-k-qjuOBrXvZsg"
