"Free wi-fi! Reliable, too!","2009-09-09","0","6AaAVMTaarpTlAUz2dPwdA","JnPIjvC0cmooNDfsa9BmXg"
"Newly opened post office centre now on 2nd floor!","2009-09-10","0","DnePvvh3fzo0oH8GB2ChUQ","JnPIjvC0cmooNDfsa9BmXg"
"Service is brusque but menu looks amazing: F&C, daily meat specials and wings!","2010-02-16","0","_Gv5HPQBM3fzI9bOUYFYuw","JnPIjvC0cmooNDfsa9BmXg"
"Cash and credit only. No debit.","2009-08-18","0","md7uf5MUWQ_fVj0IUHESCA","JnPIjvC0cmooNDfsa9BmXg"
"Free wi-fi - quite reliable too!","2009-12-12","0","2Wff1lKhXu56Rdsf0omDGA","JnPIjvC0cmooNDfsa9BmXg"
"A paid writer review on the door speaks to the lack of pretension but the servers are quite snooty lately.","2009-10-04","0","wMr1NZCfOp8rgDe6gUHoQg","JnPIjvC0cmooNDfsa9BmXg"
"Closed until July for renos (Madeline's too)","2010-05-20","0","snw9iNNLpFYZeHotW00uVA","JnPIjvC0cmooNDfsa9BmXg"
"Entrance on Ontario Street (not King)!","2010-01-17","0","tWdp26XQEJqJGnRmFVJQxA","JnPIjvC0cmooNDfsa9BmXg"
"Enter via Ontario Street, between Adelaide & King. Both of the house poodles at the entrance are friendly!","2010-01-12","0","tWdp26XQEJqJGnRmFVJQxA","JnPIjvC0cmooNDfsa9BmXg"
"Check out lovers' corner by the fireplace - the loveseats are perfect for couples!","2010-01-16","0","Pthcdg09sHQ9M9Tj5P9gfQ","JnPIjvC0cmooNDfsa9BmXg"
"Full kitchen menu till 2am","2009-09-16","0","Pthcdg09sHQ9M9Tj5P9gfQ","JnPIjvC0cmooNDfsa9BmXg"
"free boxes for moving! come get 'em!","2009-07-30","0","ZUf-zw_tS6uhoRy3UBXv5g","JnPIjvC0cmooNDfsa9BmXg"
"Five flavours of hot chocolate available - $3.25 incl tax for a medium.","2009-12-05","0","_g2OKStHyXBjYr_j2DvP-Q","JnPIjvC0cmooNDfsa9BmXg"
"One of the worst venues to get to by public transit. Just cab it.","2009-10-03","0","mwOMR59Do9seYfEieaWuUg","JnPIjvC0cmooNDfsa9BmXg"
"Monday 11-6","2009-09-30","0","dzFXZQ-0379EgwAspKhtkQ","JnPIjvC0cmooNDfsa9BmXg"
"Monday 11-6 & Tuesday to Friday 12-6","2009-09-30","0","dzFXZQ-0379EgwAspKhtkQ","JnPIjvC0cmooNDfsa9BmXg"
"really tiny store - not much in terms of","2009-12-15","0","NFfSY_XGa5jQTk19-2l01g","JnPIjvC0cmooNDfsa9BmXg"
"Really tiny store. Not much wine","2009-12-15","0","NFfSY_XGa5jQTk19-2l01g","JnPIjvC0cmooNDfsa9BmXg"
