"Don't order online today 10\/31\/12. Wait times and ready times not accurate, people waiting 30-45 mins after orders should have been ready to pick up.","2012-10-31","0","p2OOk46G_AOO0nCWl-eVlg","4d13xAX2jp2EbGF8I9eZZw"
"Today, $5 off $20 tax deal.","2016-04-18","0","p2OOk46G_AOO0nCWl-eVlg","4d13xAX2jp2EbGF8I9eZZw"
"Coupon day? Don't go the final day. If you order online expect an extra wait time once you arrive upwards of 20 extra minutes beyond promised ready time. 

They need to have extra staffing, even more than they do, on coupon days. So far behind on packing and cooking. 

Also running out of cookies.","2017-08-16","0","p2OOk46G_AOO0nCWl-eVlg","4d13xAX2jp2EbGF8I9eZZw"
"Do they send out mailer coupons anymore??","2016-09-04","0","tbMAjldMYhvDUS2gG5Fdxw","4d13xAX2jp2EbGF8I9eZZw"
"Guy said 2 for 1 coupon can be used on to go orders.","2016-10-16","0","tbMAjldMYhvDUS2gG5Fdxw","4d13xAX2jp2EbGF8I9eZZw"
"That American idol winner Jordan Sparks comes here.","2017-05-15","0","tbMAjldMYhvDUS2gG5Fdxw","4d13xAX2jp2EbGF8I9eZZw"
"From bbb org

Date of Action: 11\/27\/2013 

On November 27, 2013, the Arizona Attorney General filed a Consent Judgment against ... Gilbert Fletcher's Tire and Auto Service violated the Arizona Consumer Fraud Act by performing and charging for unnecessary repairs to the State's undercover vehicle, charging for parts that were not replaced, and performing some services prior to receiving consent..","2016-08-24","0","AizadfGLjYt169C2Jnj45A","4d13xAX2jp2EbGF8I9eZZw"
"... ...pay the State $20,000 in civil penalties, $8, 265.63 in costs, attorney's fees, and restitution. In addition, Fletcher's Tire and Auto Service, as a whole, agreed to voluntarily implement a secret shopping program at each location to monitor and prevent deceptive practices and report the results periodically to the Attorney General's Office. ","2016-08-24","0","AizadfGLjYt169C2Jnj45A","4d13xAX2jp2EbGF8I9eZZw"
"Starbucks customer says she was bullied... CHARLOTTE, NC (FOX 46) - On a day when lawmakers from both sides of the aisle in Washington are asking Americans to unite, a loyal Starbucks customer says she was targeted for supporting Donald Trump. Starbucks said they are making sure this incident won't happen again.","2017-06-16","0","vUhxuFgKCZn6cTZePbhd6g","4d13xAX2jp2EbGF8I9eZZw"
"Free offers and deals with Android app.","2016-03-05","0","CNXAVovX19R5GUNVO4_GzA","4d13xAX2jp2EbGF8I9eZZw"
"The African American young manager there is not friendly at all, and will act s if you're taking money out of his pocket if you use a coupon or but a special offer, or use the app. If he makes an error, he'll blame the customer.","2016-04-13","0","CNXAVovX19R5GUNVO4_GzA","4d13xAX2jp2EbGF8I9eZZw"
"If you like non carbonated, flat soda, get a pop there today.","2016-10-16","0","CNXAVovX19R5GUNVO4_GzA","4d13xAX2jp2EbGF8I9eZZw"
"Groupon. Great food, great service. Love the seafood soup. And the shrimp ceviche!","2014-05-03","0","aLIJSHJfLQuFu3CamjOS2Q","4d13xAX2jp2EbGF8I9eZZw"
"Broken website. Menu link also broken.","2016-08-09","0","MtxfrJwF-OTvJGyWV1PfzQ","4d13xAX2jp2EbGF8I9eZZw"
"Fairly good ratings on Maricopa county food health inspection ratings. Violations however included raw food kept above safe temperature of 41°F, thawing raw food at room temperature, using old food from previous day.","2016-08-09","0","MtxfrJwF-OTvJGyWV1PfzQ","4d13xAX2jp2EbGF8I9eZZw"
"Got the slow roast 16oz rib cut at another location. And it was so perfect. Juicy, tender, tasty! Hoping it's just as great here!!!","2016-08-13","0","cxlxJpw_vTzw7bXJq6Dbsg","4d13xAX2jp2EbGF8I9eZZw"
"Coastal Trio was pretty good. Give it a try. Yum. $9.19 with tax.","2013-10-01","0","ktcMeKIoDA0Dk11Wcpx9xg","4d13xAX2jp2EbGF8I9eZZw"
"Curb side pickup not ready when they quoted it'd be ready.","2012-07-02","0","Bs8AvNO3xWoURWpqiGd_4w","4d13xAX2jp2EbGF8I9eZZw"
"I've ordered and been very pleased with the sea bass entree in the past. However, today the fish is a thin, small serving that is overcooked. And it looks like it could be regular cod due to how thin the fillet is. I do not consider what I received today as a $19 entree. It is substandard and ...","2013-02-01","0","Bs8AvNO3xWoURWpqiGd_4w","4d13xAX2jp2EbGF8I9eZZw"
"... should not have passed the sous chef. I'm disappointed very much with today's quality. Two stars out of five today.","2013-02-01","0","Bs8AvNO3xWoURWpqiGd_4w","4d13xAX2jp2EbGF8I9eZZw"
"Lasagna is frozen or pre made and refrigerated. You should ask if it's microwaved and\/or heated from frozen.","2016-02-15","0","Bs8AvNO3xWoURWpqiGd_4w","4d13xAX2jp2EbGF8I9eZZw"
"I miss Jordan's great customer service at the take out.","2017-09-19","0","Bs8AvNO3xWoURWpqiGd_4w","4d13xAX2jp2EbGF8I9eZZw"
"It's like they are fine with their low yelp average rating, as it's been there for 10+ years.","2017-10-19","0","Bs8AvNO3xWoURWpqiGd_4w","4d13xAX2jp2EbGF8I9eZZw"
"Slowest and worst management here of all McDonald's I've visited.","2017-02-06","0","qdUCIK49pCS7BfDEClpdhQ","4d13xAX2jp2EbGF8I9eZZw"
"They've forgotten condiments requested on several orders to go recently. Used to be high quality service.","2017-02-24","0","A6upLxml9nNaVT_V3oIUkg","4d13xAX2jp2EbGF8I9eZZw"
"closed. replaced by yogurt place.","2011-07-14","0","IespLu0QdmfmujunHYxVMg","4d13xAX2jp2EbGF8I9eZZw"
"Great","2014-06-13","0","LDPi-cFpRR5xhKn4jyWvHg","4d13xAX2jp2EbGF8I9eZZw"
"HEARTBREAKING: Family's bulldog drowns while in care at ""Always Unleashed Pet Resort"" in Scottsdale. (WARNED EMPLOYEES she could NOT swim) pic.twitter.com\/GJijvb8cur

https:\/\/twitter.com\/StefaniaFOX10\/status\/876201118455316480","2017-06-17","0","R7mbP3t1GfiVuYsgLRQtVg","4d13xAX2jp2EbGF8I9eZZw"
"Blocks and congests 67th avenue on church days, month of December.","2014-08-07","0","0Nif1dcSQPDTipU-FEKC8g","4d13xAX2jp2EbGF8I9eZZw"
"Tip of 18% automatically added for large parties. Not sure if you legally have to pay that if it's marked gratuity.","2016-02-27","0","-hq09PjRpGcx4XXhrqh5xw","4d13xAX2jp2EbGF8I9eZZw"
"Mediterranean scallops are not worth it. Smaller than quarters in diameter, overcooked, rubbery, not much flavor, not at all worth $16.95. Child Amateur level cooking at best.","2014-07-30","0","p9v9Sl2g_ibaajWvO0NjkQ","4d13xAX2jp2EbGF8I9eZZw"
"BofA rewards cc gives $2.50 back!!","2016-03-31","0","udrIB4tIAtZQOGAiukQ2Rg","4d13xAX2jp2EbGF8I9eZZw"
"$100 rebate on 4 tires thru 9\/1\/12.","2012-08-31","0","FlUimPjl-6AkZk0neebkWA","4d13xAX2jp2EbGF8I9eZZw"
"Fast service and great friendly guys work here.. consistent with discount tires reputation. Thanks!","2013-05-16","0","FlUimPjl-6AkZk0neebkWA","4d13xAX2jp2EbGF8I9eZZw"
"TPMS needs replacing every 100,000 miles. $240 for four.  Free labor though. Whew.","2017-04-06","0","FlUimPjl-6AkZk0neebkWA","4d13xAX2jp2EbGF8I9eZZw"
"Free flat tire repairs are back!","2017-04-08","0","FlUimPjl-6AkZk0neebkWA","4d13xAX2jp2EbGF8I9eZZw"
"Airplanes, home cooking, great pies, salad bar, yum.","2015-08-19","0","UddEGVfbnmXxK6t2mXyicQ","4d13xAX2jp2EbGF8I9eZZw"
"Tip for people with concerns about dates on food. There is no legal regulation or requirement federally regarding dates on food. Merchants are legally allowed to change them as they desire, sadly. It's buyer beware and know your food freshness appearance, smell, springiness to touch.","2016-05-09","0","hBilPpw8kU0Q0MokOjOw3w","4d13xAX2jp2EbGF8I9eZZw"
"Overpriced. Dry pork. 
Specials don't save much. 
Tea is good.","2013-11-21","0","uWTTj8q4FVRkXgGHOnfVSg","4d13xAX2jp2EbGF8I9eZZw"
"Online ordering process still requires a lot of waiting once you arrive. They don't bring items to front to be ready. Home depot does. Go there for faster service","2012-11-24","0","4irpCt5a5Sa72kIGyTmJ1Q","4d13xAX2jp2EbGF8I9eZZw"
"Don't expect online orders to be fast pickup. Usually not even brought to front before arriving.","2017-11-25","0","4irpCt5a5Sa72kIGyTmJ1Q","4d13xAX2jp2EbGF8I9eZZw"
"$14 for 14 dark pieces.","2015-03-10","0","5Pd6YEGn-iAcJf9BM484UQ","4d13xAX2jp2EbGF8I9eZZw"
"Permanently closed.","2016-07-01","0","TQxMhEar6--Wj4Du8nRQsw","4d13xAX2jp2EbGF8I9eZZw"
"Not spicy. I like it that way. For super spicy, hot Indian, try the place katty corner from here on the corner with the car wash and Hooters. That place has super spicy food. I can't even eat most of it.","2016-05-19","0","llQfDCKPXBW1-hSb_qUC-g","4d13xAX2jp2EbGF8I9eZZw"
"Slowest starbucks. ever.","2011-06-18","0","u57NiwOgUMb6CFg-meca-w","4d13xAX2jp2EbGF8I9eZZw"
"Monday, Tuesday, Thursday, and Saturday they are open 23.5 hours straight. According to the hours posted here on yelp. It's that right?","2013-05-15","0","DN0b4Un8--Uf6SEWLeh0UA","4d13xAX2jp2EbGF8I9eZZw"
