"Awesome customer service","2011-09-03","0","wX1ORSDKPkA5ftE7F6UONw","acIm1t76GjS63KxT0c2G2g"
"I suggest the Kalua Pig Benedict and the Red Velvet Pancakes are so full of win!","2011-09-03","0","vl2IZrNJEA8npSjqXbdwxw","acIm1t76GjS63KxT0c2G2g"
"Ask for Chance.","2011-03-12","0","JMq0dz_jb6SUEvhhON6mqw","acIm1t76GjS63KxT0c2G2g"
"Vitamin Water + Alcohol = This can seriously be done!??","2011-09-06","0","P7pxQFqr7yBKMMI2J51udw","acIm1t76GjS63KxT0c2G2g"
"I've been told this is the best Sushi in Vegas.  I'll find out in about 20 minutes.","2011-09-04","0","JyxHvtj-syke7m9rbza7mA","acIm1t76GjS63KxT0c2G2g"
"Gaming, Alcohol and Dancing, total nerdgasm.","2011-09-05","0","0zeQRzpO06evIZfcR_aZ5w","acIm1t76GjS63KxT0c2G2g"
"Yayz","2011-07-06","0","m_CqRpEZ2XDH3fp-KFAycQ","ccKNCouhldecynYCOMyEiQ"
"AYCE sushi","2011-07-08","0","m_CqRpEZ2XDH3fp-KFAycQ","JYBkoGHCSbeSXZnI3jfuFw"
"Do not get the 911 roll, the sushi chef gave me a fair warning that it is ridiculously hot.  Try ah chi chi instead","2011-08-10","0","m_CqRpEZ2XDH3fp-KFAycQ","gXKCDZAg9paa6aIYcUZQVA"
"The ah chi chi roll so bomb","2012-02-26","0","m_CqRpEZ2XDH3fp-KFAycQ","gXKCDZAg9paa6aIYcUZQVA"
"The pepperoni pizzas here are the best I've ever had despite being a little pricy","2011-08-04","0","ucv_SCACwuW4wEOudO_xyg","gXKCDZAg9paa6aIYcUZQVA"
"All u can eat sushi! Ask for uni ( one order per person- not on the menu)","2011-10-18","0","m_CqRpEZ2XDH3fp-KFAycQ","Z0gwqxy-GElR2RsQIp_i0Q"
"SW tuna is a must!   My fave ayce sushi place.   So stuffed!!!!","2011-12-26","0","m_CqRpEZ2XDH3fp-KFAycQ","lu0td3A2uIT6gbl2dAkljg"
"Fresh cuts of fresh fish. Super friendly chefs. One of my favorite sushi bars in town","2012-01-13","0","m_CqRpEZ2XDH3fp-KFAycQ","CWDqje3WQG4JS3obiviK7A"
"Salmon dice special! Yum","2012-02-06","0","m_CqRpEZ2XDH3fp-KFAycQ","CWDqje3WQG4JS3obiviK7A"
"Yaki -ika (Squid Skewer) special today","2012-05-01","0","m_CqRpEZ2XDH3fp-KFAycQ","CWDqje3WQG4JS3obiviK7A"
"Blending in with the tourists today","2011-12-28","0","-Ylpy3VyRWwubf9dysuwjQ","CWDqje3WQG4JS3obiviK7A"
"Happy hour!","2012-01-16","0","Aaywarn83SRxwXOYyXcJuw","CWDqje3WQG4JS3obiviK7A"
"Seared super white tuna with jalapeño special today! Yum yum","2012-04-16","0","Gaq3S9lmjXVcuDCZ8ulppw","CWDqje3WQG4JS3obiviK7A"
"Date night martinis and free movies","2012-01-10","0","UCpUOtvqR-NBWBNVMzJleA","CWDqje3WQG4JS3obiviK7A"
